
######## global 0x09E38920: 77 disp32 cands, 74 verified insns
  0x0135C30A  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc634]
  0x0135C3A7  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc597]
  0x0135C4A0  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc49e]
  0x0135C5EC  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc352]
  0x0135C689  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc2b5]
  0x0135C774  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc1ca]
  0x0135C8D5  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc069]
  0x0135C963  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adbfdb]
  0x0135CF35  fn 0x0135CEC0..0x0135D0F1 [read ] cmp r10d, dword ptr [rip + 0x8adba08]
  0x0135DF0A  fn 0x0135DEF0..0x0135DFBD [read ] cmp esi, dword ptr [rip + 0x8adaa34]
  0x0135E49E  fn 0x0135E462..0x0135E5FD [read ] cmp ecx, dword ptr [rip + 0x8ada4a0]
  0x0135E4E4  fn 0x0135E462..0x0135E5FD [read ] cmp ecx, dword ptr [rip + 0x8ada45a]
  0x0135E51B  fn 0x0135E462..0x0135E5FD [read ] cmp ecx, dword ptr [rip + 0x8ada423]
  0x0135E720  fn 0x0135E6B2..0x0135E75F [read ] cmp eax, dword ptr [rip + 0x8ada21e]
  0x0135E802  fn 0x0135E7E0..0x0135E86E [read ] cmp eax, dword ptr [rip + 0x8ada13c]
  0x0135FFCE  fn 0x0135FFA0..0x01360204 [read ] cmp eax, dword ptr [rip + 0x8ad8970]
  0x013606A1  fn 0x013602D0..0x0136070A [read ] cmp eax, dword ptr [rip + 0x8ad829d]
  0x01360CCC  fn 0x01360C00..0x01360D38 [read ] cmp eax, dword ptr [rip + 0x8ad7c72]
  0x01363132  fn 0x01363111..0x013631BB [read ] cmp eax, dword ptr [rip + 0x8ad580c]
  0x01363D8F  fn 0x01363C90..0x01363FB4 [read ] mov r9d, dword ptr [rip + 0x8ad4bae]
  0x01363EDE  fn 0x01363C90..0x01363FB4 [read ] cmp r14d, dword ptr [rip + 0x8ad4a5f]
  0x013662AB  fn 0x0136623D..0x013662EA [read ] cmp eax, dword ptr [rip + 0x8ad2693]
  0x0136632D  fn 0x01366320..0x0136636A [read ] cmp eax, dword ptr [rip + 0x8ad2611]
  0x01366535  fn 0x0136636A..0x01366803 [read ] cmp ecx, dword ptr [rip + 0x8ad2409]
  0x01366652  fn 0x0136636A..0x01366803 [read ] cmp ebx, dword ptr [rip + 0x8ad22ec]
  0x0136688A  fn 0x01366845..0x01366DCA [read ] cmp eax, dword ptr [rip + 0x8ad20b4]
  0x01366A99  fn 0x01366845..0x01366DCA [read ] cmp ecx, dword ptr [rip + 0x8ad1ea5]
  0x01366BCF  fn 0x01366845..0x01366DCA [read ] cmp ebx, dword ptr [rip + 0x8ad1d6f]
  0x01368C42  fn 0x01368BB0..0x01368CE8 [read ] cmp r8d, dword ptr [rip + 0x8acfcfb]
  0x01368DA6  fn 0x01368CF0..0x01368E0E [read ] cmp eax, dword ptr [rip + 0x8acfb98]
  0x0136BD2E  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8accc10]
  0x0136BE8B  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8accab3]
  0x0136BF36  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acca08]
  0x0136C0C1  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acc87d]
  0x0136C2B5  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acc689]
  0x0136C3D7  fn 0x0136BC70..0x0136E338 [read ] cmp ebx, dword ptr [rip + 0x8acc567]
  0x0136C5AC  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acc392]
  0x0136C798  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acc1a6]
  0x0136C8C9  fn 0x0136BC70..0x0136E338 [read ] cmp ebx, dword ptr [rip + 0x8acc075]
  0x0136CB5D  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acbde1]
  0x0136CCCB  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acbc73]
  0x0136CD78  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acbbc6]
  0x0136CE8A  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acbab4]
  0x0136CFFD  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acb941]
  0x0136D0AA  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acb894]
  0x0136D21A  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acb724]
  0x0136D392  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acb5ac]
  0x0136D43F  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acb4ff]
  0x0136D58A  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acb3b4]
  0x0136D6FD  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acb241]
  0x0136D7AA  fn 0x0136BC70..0x0136E338 [read ] cmp ecx, dword ptr [rip + 0x8acb194]
  0x0136DA75  fn 0x0136BC70..0x0136E338 [read ] mov r9d, dword ptr [rip + 0x8acaec8]
  0x0136DC22  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acad1c]
  0x0136DCBC  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8acac82]
  0x0136DDD9  fn 0x0136BC70..0x0136E338 [read ] mov r9d, dword ptr [rip + 0x8acab64]
  0x0136DF8B  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8aca9b3]
  0x0136E025  fn 0x0136BC70..0x0136E338 [read ] cmp eax, dword ptr [rip + 0x8aca919]
  0x01373516  fn 0x0137337A..0x0137395D [read ] cmp edx, dword ptr [rip + 0x8ac5428]
  0x013737F5  fn 0x0137337A..0x0137395D [read ] cmp ecx, dword ptr [rip + 0x8ac5149]
  0x01373905  fn 0x0137337A..0x0137395D [read ] cmp ecx, dword ptr [rip + 0x8ac5039]
  0x01373B74  fn 0x01373A78..0x01373BFA [read ] cmp eax, dword ptr [rip + 0x8ac4dca]
  0x01373C9C  fn 0x01373C54..0x01373DB9 [read ] cmp eax, dword ptr [rip + 0x8ac4ca2]
  0x01373D08  fn 0x01373C54..0x01373DB9 [read ] cmp eax, dword ptr [rip + 0x8ac4c36]
  0x01373D47  fn 0x01373C54..0x01373DB9 [read ] cmp eax, dword ptr [rip + 0x8ac4bf7]
  0x01374372  fn 0x0137434D..0x01374641 [read ] cmp ecx, dword ptr [rip + 0x8ac45cc]
  0x01374594  fn 0x0137434D..0x01374641 [read ] cmp ecx, dword ptr [rip + 0x8ac43aa]
  0x0137C78B  fn 0x0137C732..0x0137C87F [read ] cmp ecx, dword ptr [rip + 0x8abc1b3]
  0x0137CD11  fn 0x0137C8B0..0x0137CE31 [read ] cmp eax, dword ptr [rip + 0x8abbc2d]
  0x0137D2C6  fn 0x0137CE40..0x0137D4D5 [read ] cmp eax, dword ptr [rip + 0x8abb678]
  0x0137DA1D  fn 0x0137D4E0..0x0137DC12 [read ] cmp eax, dword ptr [rip + 0x8abaf21]
  0x0137E3C9  fn 0x0137E3B0..0x0137E3D7 [read ] mov r11d, dword ptr [rip + 0x8aba574]
  0x0137EBA6  fn 0x0137E7B0..0x0137F11C [read ] cmp eax, dword ptr [rip + 0x8ab9d98]
  0x0137F002  fn 0x0137E7B0..0x0137F11C [read ] cmp eax, dword ptr [rip + 0x8ab993c]
  0x0137F774  fn 0x0137F1ED..0x0137F7BF [read ] cmp eax, dword ptr [rip + 0x8ab91ca]
  0x0138165C  fn 0x01381220..0x01381770 [read ] cmp eax, dword ptr [rip + 0x8ab72e2]
  0x01381BAC  fn 0x01381770..0x01381C9B [read ] cmp eax, dword ptr [rip + 0x8ab6d92]
  0x013822BD  fn 0x01382118..0x01382901 [read ] cmp edx, dword ptr [rip + 0x8ab6681]
  0x01382381  fn 0x01382118..0x01382901 [read ] cmp eax, dword ptr [rip + 0x8ab65bd]
  0x01382810  fn 0x01382118..0x01382901 [read ] cmp eax, dword ptr [rip + 0x8ab612e]
  0x0138369A  fn 0x013835C6..0x013836E2 [read ] cmp eax, dword ptr [rip + 0x8ab52a4]
  0x013FCB6D  fn 0x013FC970..0x013FCCB9 [read ] cmp eax, dword ptr [rip + 0x8a3bdd1]
  0x01407F55  fn 0x01407F49..0x01407FC8 [read ] cmp ecx, dword ptr [rip + 0x8a309e9]
  0x01470F0A  fn 0x01470E40..0x01470F9B [read ] cmp eax, dword ptr [rip + 0x89c7a34]
  0x01470F41  fn 0x01470E40..0x01470F9B [read ] cmp eax, dword ptr [rip + 0x89c79fd]
  0x014BBE48  fn 0x014BBDC0..0x014BBEF6 [read ] cmp eax, dword ptr [rip + 0x897caf6]
  0x01E3A9DA  fn 0x01E3A490..0x01E3AA61 [read ] cmp eax, dword ptr [rip + 0x7ffdf64]
  0x01E51799  fn 0x01E51700..0x01E5184A [read ] cmp eax, dword ptr [rip + 0x7fe71a5]
  0x01EA9EF3  fn 0x01EA9AA0..0x01EAA0A4 [read ] cmp eax, dword ptr [rip + 0x7f8ea4b]
  0x01F40B21  fn 0x01F40860..0x01F40C7E [read ] cmp eax, dword ptr [rip + 0x7ef7e1d]
  0x01FCCB37  fn 0x01FCC930..0x01FCCC18 [read ] cmp eax, dword ptr [rip + 0x7e6be07]
  0x01FCD8BA  fn 0x01FCD3E0..0x01FCE129 [read ] cmp ecx, dword ptr [rip + 0x7e6b084]
  0x0208B175  fn 0x0208B14E..0x0208B1BD [read ] cmp eax, dword ptr [rip + 0x7dad7c9]
  0x02BC721D  fn 0x02BC7200..0x02BC725D [read ] cmp ecx, dword ptr [rip + 0x7271721]
  0x02BE1E26  fn 0x02BE1DE0..0x02BE1EC4 [read ] cmp ecx, dword ptr [rip + 0x7256b18]
  0x02C40A5F  fn 0x02C40890..0x02C40B33 [read ] cmp eax, dword ptr [rip + 0x71f7edf]
  0x02C5F24B  fn 0x02C5F210..0x02C5F424 [read ] cmp eax, dword ptr [rip + 0x71d96f3]
  0x02C65ABD  fn 0x02C65A83..0x02C65B1A [read ] cmp eax, dword ptr [rip + 0x71d2e81]
  0x02C660B6  fn 0x02C65F40..0x02C6614F [read ] cmp eax, dword ptr [rip + 0x71d2888]
  0x02CA37D5  fn 0x02CA36D6..0x02CA38C0 [read ] cmp ecx, dword ptr [rip + 0x7195169]
  0x02CD8347  fn 0x02CD82E4..0x02CD83F1 [read ] cmp eax, dword ptr [rip + 0x71605f7]
  0x02CD84A7  fn 0x02CD8410..0x02CD8507 [read ] cmp ecx, dword ptr [rip + 0x7160497]
  0x02CFA472  fn 0x02CFA3B0..0x02CFA50F [read ] cmp ecx, dword ptr [rip + 0x713e4cc]
  0x02D164DC  fn 0x02D1648B..0x02D1656D [read ] cmp ecx, dword ptr [rip + 0x7122462]
  0x02D1F115  fn 0x02D1F0C2..0x02D1F2F6 [read ] cmp ecx, dword ptr [rip + 0x7119829]
  0x02D2DB2B  fn 0x02D2DB11..0x02D2DB81 [read ] cmp ecx, dword ptr [rip + 0x710ae13]
  0x02FAACC0  fn 0x02FAAC34..0x02FAAFD0 [read ] cmp ecx, dword ptr [rip + 0x6e8dc7e]
  0x02FAB124  fn 0x02FAB009..0x02FAB288 [read ] cmp ecx, dword ptr [rip + 0x6e8d81a]
  0x02FAB34B  fn 0x02FAB2C3..0x02FAB5D0 [read ] cmp ecx, dword ptr [rip + 0x6e8d5f3]
  0x02FAB710  fn 0x02FAB608..0x02FAB86C [read ] cmp ecx, dword ptr [rip + 0x6e8d22e]
  0x02FAB92B  fn 0x02FAB8A3..0x02FABBB0 [read ] cmp ecx, dword ptr [rip + 0x6e8d013]
  0x02FABCF0  fn 0x02FABBE8..0x02FABE4C [read ] cmp ecx, dword ptr [rip + 0x6e8cc4e]
  0x030207AF  fn 0x03020734..0x03020ACE [read ] cmp ecx, dword ptr [rip + 0x6e1818f]
  0x03020C07  fn 0x03020B06..0x03020D7C [read ] cmp ecx, dword ptr [rip + 0x6e17d37]
  0x03049393  fn 0x03049280..0x030493D5 [read ] cmp eax, dword ptr [rip + 0x6def5ab]
  0x03050A62  fn 0x03050A20..0x03050A9B [read ] cmp eax, dword ptr [rip + 0x6de7edc]
  0x03063400  fn 0x030633F2..0x03063461 [read ] cmp eax, dword ptr [rip + 0x6dd553e]
  0x030634F9  fn 0x030634D5..0x0306355A [read ] cmp eax, dword ptr [rip + 0x6dd5445]
  0x030635CE  fn 0x03063560..0x03063634 [read ] cmp eax, dword ptr [rip + 0x6dd5370]
  0x030636AE  fn 0x03063640..0x03063714 [read ] cmp eax, dword ptr [rip + 0x6dd5290]
  0x03063788  fn 0x03063720..0x030637F1 [read ] cmp eax, dword ptr [rip + 0x6dd51b6]
  0x0306386A  fn 0x03063800..0x030638CA [read ] cmp eax, dword ptr [rip + 0x6dd50d4]
  0x03063966  fn 0x030638D0..0x030639C6 [read ] cmp eax, dword ptr [rip + 0x6dd4fd8]
  0x03063A63  fn 0x030639D0..0x03063AC3 [read ] cmp eax, dword ptr [rip + 0x6dd4edb]
  0x03063B3E  fn 0x03063AD0..0x03063BA4 [read ] cmp eax, dword ptr [rip + 0x6dd4e00]
  0x03063C1E  fn 0x03063BB0..0x03063C84 [read ] cmp eax, dword ptr [rip + 0x6dd4d20]
  0x03063CEF  fn 0x03063C90..0x03063D55 [read ] cmp eax, dword ptr [rip + 0x6dd4c4f]
  0x0307EA22  fn 0x0307E9F0..0x0307F0F8 [read ] cmp edx, dword ptr [rip + 0x6db9f1c]
  0x0308E794  fn 0x0308E753..0x0308E7A4 [read ] cmp eax, dword ptr [rip + 0x6daa1aa]
  0x030C8173  fn 0x030C8060..0x030C81B5 [read ] cmp eax, dword ptr [rip + 0x6d707cb]
  0x0314EC58  fn 0x0314EC40..0x0314ECD6 [read ] cmp edx, dword ptr [rip + 0x6ce9ce6]
  0x0315407E  fn 0x03154040..0x031541DF [read ] cmp eax, dword ptr [rip + 0x6ce48c0]
  0x03154950  fn 0x03154920..0x03154A04 [read ] cmp eax, dword ptr [rip + 0x6ce3fee]
  0x03154A81  fn 0x03154A54..0x03154B00 [read ] cmp ecx, dword ptr [rip + 0x6ce3ebd]
  0x03154B8C  fn 0x03154B40..0x03154C41 [read ] cmp eax, dword ptr [rip + 0x6ce3db2]
  0x031551F9  fn 0x031551CC..0x0315527B [read ] cmp ecx, dword ptr [rip + 0x6ce3745]
  0x03155331  fn 0x03155304..0x031553B0 [read ] cmp ecx, dword ptr [rip + 0x6ce360d]
  0x03155477  fn 0x031553F0..0x031555CD [read ] cmp ecx, dword ptr [rip + 0x6ce34c7]
  0x03155AD7  fn 0x03155A50..0x03155C2D [read ] cmp ecx, dword ptr [rip + 0x6ce2e67]
  0x03155C5F  fn 0x03155C30..0x03155CED [read ] cmp eax, dword ptr [rip + 0x6ce2cdf]
  0x03155D10  fn 0x03155CF0..0x03155D91 [read ] cmp r8d, dword ptr [rip + 0x6ce2c2d]
  0x03155DD0  fn 0x03155DA0..0x03155EDB [read ] cmp eax, dword ptr [rip + 0x6ce2b6e]
  0x031560D0  fn 0x031560A0..0x031561DB [read ] cmp eax, dword ptr [rip + 0x6ce286e]
  0x0315621E  fn 0x031561E0..0x0315637F [read ] cmp eax, dword ptr [rip + 0x6ce2720]
  0x031563BE  fn 0x03156380..0x0315651F [read ] cmp eax, dword ptr [rip + 0x6ce2580]
  0x03156630  fn 0x03156600..0x0315673B [read ] cmp eax, dword ptr [rip + 0x6ce230e]
  0x03156770  fn 0x03156740..0x0315687B [read ] cmp eax, dword ptr [rip + 0x6ce21ce]
  0x031568BE  fn 0x03156880..0x031569F8 [read ] cmp eax, dword ptr [rip + 0x6ce2080]
  0x03156A3E  fn 0x03156A00..0x03156B78 [read ] cmp eax, dword ptr [rip + 0x6ce1f00]
  0x03156BA4  fn 0x03156B80..0x03156C22 [read ] cmp eax, dword ptr [rip + 0x6ce1d9a]
  0x03156C5C  fn 0x03156C30..0x03156CE2 [read ] cmp eax, dword ptr [rip + 0x6ce1ce2]
  0x03156D14  fn 0x03156CF0..0x03156D92 [read ] cmp eax, dword ptr [rip + 0x6ce1c2a]
  0x03156DD0  fn 0x03156DA0..0x03156EDB [read ] cmp eax, dword ptr [rip + 0x6ce1b6e]
  0x03156F10  fn 0x03156EE0..0x0315701B [read ] cmp eax, dword ptr [rip + 0x6ce1a2e]
  0x031570A3  fn 0x03157075..0x03157221 [read ] cmp eax, dword ptr [rip + 0x6ce189b]
  0x03157585  fn 0x03157510..0x03157637 [read ] cmp ecx, dword ptr [rip + 0x6ce13b9]
  0x03157BE0  fn 0x03157BB0..0x03157CEB [read ] cmp eax, dword ptr [rip + 0x6ce0d5e]
  0x03157D2E  fn 0x03157CF0..0x03157E68 [read ] cmp eax, dword ptr [rip + 0x6ce0c10]
  0x03158110  fn 0x031580E0..0x0315821B [read ] cmp eax, dword ptr [rip + 0x6ce082e]
  0x03158250  fn 0x03158220..0x0315835B [read ] cmp eax, dword ptr [rip + 0x6ce06ee]
  0x03158390  fn 0x03158360..0x0315849B [read ] cmp eax, dword ptr [rip + 0x6ce05ae]
  0x031584D0  fn 0x031584A0..0x031585DB [read ] cmp eax, dword ptr [rip + 0x6ce046e]
  0x03158610  fn 0x031585E0..0x0315871B [read ] cmp eax, dword ptr [rip + 0x6ce032e]
  0x0315EBBF  fn 0x0315EB80..0x0315EC62 [read ] cmp ecx, dword ptr [rip + 0x6cd9d7f]
  0x03166679  fn 0x031665E0..0x031666DE [read ] cmp eax, dword ptr [rip + 0x6cd22c5]
  0x03166788  fn 0x03166770..0x03166806 [read ] cmp edx, dword ptr [rip + 0x6cd21b6]
  0x03167127  fn 0x03167100..0x031671AD [read ] cmp eax, dword ptr [rip + 0x6cd1817]
  0x031A19DF  fn 0x031A19C4..0x031A1AB9 [read ] cmp eax, dword ptr [rip + 0x6c96f5f]
  0x031A1E39  fn 0x031A1CB0..0x031A25FB [read ] cmp ecx, dword ptr [rip + 0x6c96b05]
  0x031A2282  fn 0x031A1CB0..0x031A25FB [read ] cmp eax, dword ptr [rip + 0x6c966bc]
  0x031A2694  fn 0x031A2600..0x031A28DC [read ] cmp eax, dword ptr [rip + 0x6c962aa]
  0x031EEBA0  fn 0x031EE6F1..0x031EEBDB [read ] cmp ecx, dword ptr [rip + 0x6c49d9e]
  0x031F0B7E  fn 0x031F0ACA..0x031F0BF7 [read ] cmp eax, dword ptr [rip + 0x6c47dc0]
  0x03244873  fn 0x03244840..0x0324498F [read ] cmp ecx, dword ptr [rip + 0x6bf40cb]
  0x032448AE  fn 0x03244840..0x0324498F [read ] cmp ecx, dword ptr [rip + 0x6bf4090]
  0x0324494E  fn 0x03244840..0x0324498F [read ] cmp eax, dword ptr [rip + 0x6bf3ff0]
  0x032579A6  fn 0x03257920..0x03257A11 [read ] cmp eax, dword ptr [rip + 0x6be0f98]
  0x032B3486  fn 0x032B3470..0x032B34DE [read ] cmp eax, dword ptr [rip + 0x6b854b8]
  0x0335AC7E  fn 0x0335ABCF..0x0335AE8E [read ] cmp eax, dword ptr [rip + 0x6addcc0]
  0x03378CC9  fn 0x03378C30..0x03378D01 [read ] cmp eax, dword ptr [rip + 0x6abfc75]
  0x0337EFF8  fn 0x0337EED6..0x0337F09A [read ] cmp eax, dword ptr [rip + 0x6ab9946]
  0x03382BE6  fn 0x03382846..0x03383037 [read ] cmp ecx, dword ptr [rip + 0x6ab5d58]
  0x03383073  fn 0x03383059..0x033830F2 [read ] cmp ecx, dword ptr [rip + 0x6ab58cb]
  0x033831D4  fn 0x033831A0..0x03383246 [read ] cmp ecx, dword ptr [rip + 0x6ab576a]
  0x0338C9BD  fn 0x0338C990..0x0338CA18 [read ] cmp ecx, dword ptr [rip + 0x6aabf81]
  0x03391311  fn 0x03391265..0x0339139A [read ] cmp eax, dword ptr [rip + 0x6aa762d]
  0x03393CEE  fn 0x03393CC4..0x03393D9F [read ] cmp eax, dword ptr [rip + 0x6aa4c50]
  0x03393D49  fn 0x03393CC4..0x03393D9F [read ] cmp eax, dword ptr [rip + 0x6aa4bf5]
  0x03416316  fn 0x034161B8..0x034163BB [read ] cmp ecx, dword ptr [rip + 0x6a22628]
  0x03458DBB  fn 0x03458CD3..0x03458E19 [read ] cmp eax, dword ptr [rip + 0x69dfb83]
  0x03461F6A  fn 0x03461ECA..0x03461FBD [read ] cmp eax, dword ptr [rip + 0x69d69d4]
  0x0348FE4B  fn 0x0348FE3B..0x0348FE9B [read ] cmp eax, dword ptr [rip + 0x69a8af3]
  0x034F5F72  fn 0x034F5F00..0x034F6044 [read ] cmp ecx, dword ptr [rip + 0x69429cc]
  0x034F600A  fn 0x034F5F00..0x034F6044 [read ] cmp eax, dword ptr [rip + 0x6942934]
  0x034F617F  fn 0x034F6044..0x034F6447 [read ] cmp eax, dword ptr [rip + 0x69427bf]
  0x034F6226  fn 0x034F6044..0x034F6447 [read ] cmp ecx, dword ptr [rip + 0x6942718]
  0x034F62C9  fn 0x034F6044..0x034F6447 [read ] cmp eax, dword ptr [rip + 0x6942675]
  0x034F6333  fn 0x034F6044..0x034F6447 [read ] cmp ecx, dword ptr [rip + 0x694260b]
  0x034F63CE  fn 0x034F6044..0x034F6447 [read ] cmp eax, dword ptr [rip + 0x6942570]
  0x035355F0  fn 0x035353D4..0x035357B5 [read ] cmp eax, dword ptr [rip + 0x690334e]
  0x0353FD07  fn 0x0353FBF0..0x0354003E [read ] cmp ecx, dword ptr [rip + 0x68f8c37]
  0x035A89ED  fn 0x035A89B1..0x035A89FA [read ] cmp eax, dword ptr [rip + 0x688ff51]
  0x035AA16F  fn 0x035AA140..0x035AA1F9 [read ] cmp eax, dword ptr [rip + 0x688e7cf]
  0x035AA769  fn 0x035AA752..0x035AA808 [read ] cmp eax, dword ptr [rip + 0x688e1d5]
  0x035B3ADC  fn 0x035B3AD9..0x035B3B1C [read ] cmp eax, dword ptr [rip + 0x6884e62]
  0x035B3BF5  fn 0x035B3BB1..0x035B3CB2 [read ] cmp eax, dword ptr [rip + 0x6884d49]
  0x035DEBFD  fn 0x035DEBC0..0x035DECA3 [read ] cmp eax, dword ptr [rip + 0x6859d41]
  0x035DECED  fn 0x035DECB0..0x035DED93 [read ] cmp eax, dword ptr [rip + 0x6859c51]
  0x0362AFCC  fn 0x0362ADC0..0x0362B0D4 [read ] cmp ecx, dword ptr [rip + 0x680d972]
  0x0362B00D  fn 0x0362ADC0..0x0362B0D4 [read ] cmp eax, dword ptr [rip + 0x680d931]
  0x0363FBCF  fn 0x0363FBB0..0x0363FC74 [read ] cmp eax, dword ptr [rip + 0x67f8d6f]
  0x0365F0FC  fn 0x0365F099..0x0365F371 [read ] cmp eax, dword ptr [rip + 0x67d9842]
  0x0365F14B  fn 0x0365F099..0x0365F371 [read ] cmp ecx, dword ptr [rip + 0x67d97f3]
  0x0365F1A2  fn 0x0365F099..0x0365F371 [read ] cmp ecx, dword ptr [rip + 0x67d979c]
  0x0365F49C  fn 0x0365F439..0x0365F6B9 [read ] cmp eax, dword ptr [rip + 0x67d94a2]
  0x0365F4EB  fn 0x0365F439..0x0365F6B9 [read ] cmp ecx, dword ptr [rip + 0x67d9453]
  0x0365F542  fn 0x0365F439..0x0365F6B9 [read ] cmp ecx, dword ptr [rip + 0x67d93fc]
  0x0365F7DC  fn 0x0365F779..0x0365FA46 [read ] cmp eax, dword ptr [rip + 0x67d9162]
  0x0365F82B  fn 0x0365F779..0x0365FA46 [read ] cmp ecx, dword ptr [rip + 0x67d9113]
  0x0365F882  fn 0x0365F779..0x0365FA46 [read ] cmp ecx, dword ptr [rip + 0x67d90bc]
  0x0366314F  fn 0x036630E0..0x03663295 [read ] cmp eax, dword ptr [rip + 0x67d57ef]
  0x036631D4  fn 0x036630E0..0x03663295 [read ] cmp eax, dword ptr [rip + 0x67d576a]
  0x036788B8  fn 0x0367884A..0x03678CD6 [read ] cmp ecx, dword ptr [rip + 0x67c0086]
  0x0368F4D6  fn 0x0368F470..0x0368F848 [read ] cmp eax, dword ptr [rip + 0x67a9468]
  0x0368F523  fn 0x0368F470..0x0368F848 [read ] cmp eax, dword ptr [rip + 0x67a941b]
  0x0368F88F  fn 0x0368F848..0x0368FC09 [read ] cmp eax, dword ptr [rip + 0x67a90af]
  0x0368F8DA  fn 0x0368F848..0x0368FC09 [read ] cmp eax, dword ptr [rip + 0x67a9064]
  0x0368F924  fn 0x0368F848..0x0368FC09 [read ] cmp eax, dword ptr [rip + 0x67a901a]
  0x03695766  fn 0x036956F0..0x036957F2 [read ] cmp eax, dword ptr [rip + 0x67a31d8]
  0x036B5883  fn 0x036B5770..0x036B58C5 [read ] cmp eax, dword ptr [rip + 0x67830bb]
  0x036E76AD  fn 0x036E7698..0x036E771C [read ] cmp eax, dword ptr [rip + 0x6751291]
  0x03716B26  fn 0x03716ACD..0x03716B73 [read ] cmp eax, dword ptr [rip + 0x6721e18]
  0x037178EC  fn 0x03717840..0x03717C34 [read ] cmp eax, dword ptr [rip + 0x6721052]
  0x0371CEC4  fn 0x0371CEB9..0x0371CF0A [read ] cmp eax, dword ptr [rip + 0x671ba7a]
  0x0372315B  fn 0x03722460..0x037238C6 [read ] cmp eax, dword ptr [rip + 0x67157e3]
  0x03740B53  fn 0x03740A40..0x03740B95 [read ] cmp eax, dword ptr [rip + 0x66f7deb]
  0x0374D563  fn 0x0374D263..0x0374D5DF [read ] cmp eax, dword ptr [rip + 0x66eb3db]
  0x0374F2A3  fn 0x0374F17C..0x0374F466 [read ] cmp eax, dword ptr [rip + 0x66e969b]
  0x037591C3  fn 0x0375913B..0x03759370 [read ] cmp eax, dword ptr [rip + 0x66df77b]
  0x03764D46  fn 0x03764D30..0x03764DBE [read ] cmp eax, dword ptr [rip + 0x66d3bf8]
  0x0376F5A3  fn 0x0376F390..0x0377035B [read ] cmp ecx, dword ptr [rip + 0x66c939b]
  0x03774E5E  fn 0x03774DEA..0x03774F7E [read ] cmp eax, dword ptr [rip + 0x66c3ae0]
  0x037EB74B  fn 0x037EB560..0x037EB86F [read ] cmp eax, dword ptr [rip + 0x664d1f3]
  0x038332D3  fn 0x038332B0..0x0383334E [read ] cmp eax, dword ptr [rip + 0x660566b]
  0x03840B41  fn 0x03840A80..0x038410E8 [read ] cmp eax, dword ptr [rip + 0x65f7dfd]
  0x039A589C  fn 0x039A57A0..0x039A6FD0 [read ] cmp ecx, dword ptr [rip + 0x64930a2]
  0x039A5918  fn 0x039A57A0..0x039A6FD0 [read ] cmp ecx, dword ptr [rip + 0x6493026]
  0x039A5A88  fn 0x039A57A0..0x039A6FD0 [read ] cmp ebx, dword ptr [rip + 0x6492eb6]
  0x039A5CA7  fn 0x039A57A0..0x039A6FD0 [read ] cmp ecx, dword ptr [rip + 0x6492c97]
  0x039A5D23  fn 0x039A57A0..0x039A6FD0 [read ] cmp ecx, dword ptr [rip + 0x6492c1b]
