class,name,thunk_rva,verdict,note
UEyeTrackerFunctionLibrary,SetEyeTrackedPlayer,0x208C380,REAL,impl 0x208C380: 48895c2408574883ec2033ff488bda48
UHandKeypointConversion,Conv_HandKeypointToInt32,0x2930FC0,REAL,impl 0x2930FC0: 48895c2408574883ec20498bf8c64424
UMotionControllerComponent,GetAngularVelocity,0x2931040,REAL,tail-call target 0x292D340 on dark page 0x292D000; wrapper's own prologue looked real
UMotionControllerComponent,GetHandJointPosition,0x29310E0,REAL,impl 0x29310E0: 48895c241848896c2420565741564883
UMotionControllerComponent,GetLinearAcceleration,0x2931210,REAL,tail-call target 0x292DF50 on dark page 0x292D000; wrapper's own prologue looked real
UMotionControllerComponent,GetLinearVelocity,0x29312B0,REAL,impl 0x29312B0: 48895c240848896c2410488974241857
UMotionControllerComponent,GetParameterValue,0x2931350,REAL,impl 0x2931350: 48895c24185556574883ec2033ff498b
UMotionControllerComponent,GetTrackingSource,0x2931460,REAL,tail-call target 0x292D630 on dark page 0x292D000; wrapper's own prologue looked real
UMotionControllerComponent,IsTracked,0x29314B0,REAL,impl 0x29314B0: 488b42204533c94885c0410f95c14c03
UMotionControllerComponent,SetAssociatedPlayerIndex,0x29314D0,REAL,impl 0x29314D0: 48895c24104889742418574883ec2033
UMotionControllerComponent,SetTrackingMotionSource,0x2931590,REAL,impl 0x2931590: 48895c24104889742418574883ec2033
UMotionControllerComponent,SetTrackingSource,0x2931660,REAL,impl 0x2931660: 48895c2408574883ec20488bdac64424
UProceduralFoliageSpawner,Simulate,0x2BCCD60,REAL,tail-call target 0x2BCA040 on dark page 0x2BCA000; wrapper's own prologue looked real
AInteractiveFoliageActor,CapsuleTouched,0x2BCC590,REAL,impl 0x2BCC590: 488bc455534157488d6c24804881ec80
UFoliageStatistics,FoliageOverlappingBoxCount,0x2BCC8F0,REAL,tail-call target 0x2BC5030 on dark page 0x2BC5000; wrapper's own prologue looked real
UFoliageStatistics,FoliageOverlappingBoxTransforms,0x2BCCA50,REAL,impl 0x2BCCA50: 48895c240848897c241855488d6c24a9
UFoliageStatistics,FoliageOverlappingSphereCount,0x2BCCBE0,REAL,tail-call target 0x2BC58B0 on dark page 0x2BC5000; wrapper's own prologue looked real
ALandscape,GetTargetLayerNames,0x2BD0AE0,REAL,impl 0x2BD0AE0: 48895c240848896c2418488974242057
ALandscape,RenderHeightmap,0x2BD0BC0,REAL,impl 0x2BD0BC0: 40555356574156488d6c24b04881ec50
ALandscape,RenderWeightmap,0x2BD0D80,REAL,impl 0x2BD0D80: 40555356574156488d6c24904881ec70
ALandscape,RenderWeightmaps,0x2BD0F90,REAL,impl 0x2BD0F90: 48895c242055565741564157488d6c24
ULandscapeHeightfieldCollisionComponent,GetRenderComponent,0x2BD0AB0,REAL,impl 0x2BD0AB0: 40534883ec20488b42204533c94885c0
ULandscapeComponent,EditorGetPaintLayerWeightAtLocation,0x2BD0830,STRIPPED,wrapper-hides-stub 0x2BD0830 -> tail-call 0xFC6CF0 -> fold: xorps xmm0;xmm0; ret (0.0f)
ULandscapeComponent,EditorGetPaintLayerWeightByNameAtLocation,0x2BD0920,STRIPPED,wrapper-hides-stub 0x2BD0920 -> tail-call 0xFC6CF0 -> fold: xorps xmm0;xmm0; ret (0.0f)
ULandscapeComponent,GetMaterialInstanceDynamic,0x2BD0A10,REAL,tail-call target 0x2BD9FD0 on dark page 0x2BD9000; wrapper's own prologue looked real
ULandscapeComponent,SetForcedLOD,0x2BD11D0,REAL,impl 0x2BD11D0: 48895c24084889742418574883ec2033
ULandscapeComponent,SetLODBias,0x2BD1260,REAL,impl 0x2BD1260: 48895c24084889742418574883ec2033
ULandscapeSplinesComponent,GetSplineMeshComponents,0x2BE23F0,REAL,impl 0x2BE23F0: 48895c2408574883ec304c8b4a2033c0
ALandscapeBlueprintBrushBase,Initialize,0x2BEFDB0,REAL,impl 0x2BEFDB0: 48895c241848896c2420565741564881
ALandscapeBlueprintBrushBase,Render,0x2BEFF70,REAL,impl 0x2BEFF70: 405355565741564883ec2033ff4d8bf0
ALandscapeBlueprintBrushBase,RenderLayer,0x2BF00A0,REAL,impl 0x2BF00A0: 488bc448895808488970104889781841
ALandscapeBlueprintBrushBase,RequestLandscapeUpdate,0x2BF0150,REAL,impl 0x2BF0150: 48895c2408574883ec2033ff488bda89
USlateFXSubsystem,GetSlatePostProcessor,0x2C77750,REAL,impl 0x2C77750: 48895c24084889742418574883ec2049
USlateRHIRendererSettings,GetMutableSlatePostSetting,0x2C776B0,REAL,impl 0x2C776B0: 48895c24084889742418574883ec2049
USlateRHIRendererSettings,GetSlatePostSetting,0x2C776B0,REAL,impl 0x2C776B0: 48895c24084889742418574883ec2049
UTimeManagementBlueprintLibrary,Add_FrameNumberFrameNumber,0x2C7FA90,REAL,impl 0x2C7FA90: 48895c24084889742420574883ec2033
UTimeManagementBlueprintLibrary,Add_FrameNumberInteger,0x2C7FB50,REAL,impl 0x2C7FB50: 48895c24084889742420574883ec2033
UTimeManagementBlueprintLibrary,Conv_FrameNumberToInteger,0x2C7FC10,REAL,impl 0x2C7FC10: 48895c24084889742418574883ec2033
UTimeManagementBlueprintLibrary,Conv_FrameRateToInterval,0x2C7FCA0,REAL,impl 0x2C7FCA0: 48895c2408574883ec20498bf8c74424
UTimeManagementBlueprintLibrary,Conv_FrameRateToSeconds,0x2C7FD40,REAL,impl 0x2C7FD40: 48895c24084889742418574883ec2033
UTimeManagementBlueprintLibrary,Conv_QualifiedFrameTimeToSeconds,0x2C7FE00,REAL,impl 0x2C7FE00: 48895c24084889742418574883ec3033
UTimeManagementBlueprintLibrary,Conv_TimecodeToString,0x2C7FEF0,REAL,impl 0x2C7FEF0: 48895c240848896c2418488974242057
UTimeManagementBlueprintLibrary,Divide_FrameNumberInteger,0x2C80030,REAL,impl 0x2C80030: 48895c24084889742420574883ec2033
UTimeManagementBlueprintLibrary,GetTimecode,0x2C800F0,REAL,impl 0x2C800F0: 40534883ec40488b422033c94885c049
UTimeManagementBlueprintLibrary,GetTimecodeFrameRate,0x2C80130,REAL,impl 0x2C80130: 40534883ec20488b422033c94885c049
UTimeManagementBlueprintLibrary,IsValid_Framerate,0x2C80170,REAL,impl 0x2C80170: 48895c24084889742418574883ec2033
UTimeManagementBlueprintLibrary,IsValid_MultipleOf,0x2C80210,REAL,impl 0x2C80210: 48895c240848896c2418488974242057
UTimeManagementBlueprintLibrary,Multiply_FrameNumberInteger,0x2C80350,REAL,impl 0x2C80350: 48895c24084889742420574883ec2033
UTimeManagementBlueprintLibrary,Multiply_SecondsFrameRate,0x2C80410,REAL,impl 0x2C80410: 48895c24084889742418574883ec400f
UTimeManagementBlueprintLibrary,SnapFrameTimeToRate,0x2C80580,REAL,tail-call target 0x2C7CF30 on dark page 0x2C7C000; wrapper's own prologue looked real
UTimeManagementBlueprintLibrary,Subtract_FrameNumberFrameNumber,0x2C80720,REAL,impl 0x2C80720: 48895c24084889742420574883ec2033
UTimeManagementBlueprintLibrary,Subtract_FrameNumberInteger,0x2C807E0,REAL,impl 0x2C807E0: 48895c24084889742420574883ec2033
UTimeManagementBlueprintLibrary,TransformTime,0x2C808A0,REAL,tail-call target 0x2C7CF30 on dark page 0x2C7C000; wrapper's own prologue looked real
UMovieSceneBindingEventReceiverInterface,OnObjectBoundBySequencer,0x2C94A40,REAL,impl 0x2C94A40: 48895c24104889742418574883ec6033
UMovieSceneBindingEventReceiverInterface,OnObjectUnboundBySequencer,0x2C94B40,REAL,impl 0x2C94B40: 48895c24104889742418574883ec6033
UMovieSceneCustomClockSource,OnRequestCurrentTime,0x2D34A90,REAL,impl 0x2D34A90: 48895c24184889742420574156415748
UMovieSceneCustomClockSource,OnStartPlaying,0x2D34BA0,REAL,impl 0x2D34BA0: 48895c24084889742410574883ec3033
UMovieSceneCustomClockSource,OnStopPlaying,0x2D34C50,REAL,impl 0x2D34C50: 48895c24084889742410574883ec3033
UMovieSceneCustomClockSource,OnTick,0x2D34D00,REAL,impl 0x2D34D00: 48895c2418574883ec20488bdac74424
UMovieSceneSubSection,GetSequence,0x2D6D020,DARK,page 0x2D6D000 all-zero
UMovieSceneSubSection,SetSequence,0x2D6E650,REAL,impl 0x2D6E650: 48895c24104889742418574883ec2033
UBuiltInDynamicBindingResolverLibrary,ResolveToPlayerPawn,0x2D6D810,DARK,page 0x2D6D000 all-zero
UMovieSceneMetaData,GetAuthor,0x2D6C980,REAL,impl 0x2D6C980: 48895c24084889742410574883ec304c
UMovieSceneMetaData,GetCreated,0x2D6CBF0,REAL,impl 0x2D6CBF0: 488b42204533c94885c0410f95c14c03
UMovieSceneMetaData,GetNotes,0x2D6CDC0,REAL,impl 0x2D6CDC0: 48895c24084889742410574883ec304c
UMovieSceneMetaData,SetAuthor,0x2D6DA00,DARK,page 0x2D6D000 all-zero
UMovieSceneMetaData,SetCreated,0x2D6DD30,DARK,page 0x2D6D000 all-zero
UMovieSceneMetaData,SetNotes,0x2D6E140,REAL,impl 0x2D6E140: 48895c240848896c2410488974241857
UMovieSceneSequencePlayer,ChangePlaybackDirection,0x2D6C7D0,REAL,impl 0x2D6C7D0: 488b42204533c04885c0410f95c04c03
UMovieSceneSequencePlayer,GetBoundObjects,0x2D6CA70,REAL,impl 0x2D6CA70: 48895c240848896c2410488974241857
UMovieSceneSequencePlayer,GetCompletionModeOverride,0x2D6CBD0,REAL,impl 0x2D6CBD0: 488b42204533c94885c0410f95c14c03
UMovieSceneSequencePlayer,GetCurrentTime,0x2D6CC10,REAL,impl 0x2D6CC10: 488b42204533c94885c0410f95c14c03
UMovieSceneSequencePlayer,GetDisableCameraCuts,0x2D6CC40,REAL,impl 0x2D6CC40: 488b42204533c94885c0410f95c14c03
UMovieSceneSequencePlayer,GetDuration,0x2D6CC70,REAL,impl 0x2D6CC70: 488b42204533c94885c00f57c0410f95
UMovieSceneSequencePlayer,GetEndTime,0x2D6CD30,REAL,impl 0x2D6CD30: 4883ec18488b42204533c94d8bd0c744
UMovieSceneSequencePlayer,GetFrameDuration,0x2D6CD80,REAL,impl 0x2D6CD80: 488b42204533c94885c0410f95c14c03
UMovieSceneSequencePlayer,GetFrameRate,0x2D6CDA0,REAL,impl 0x2D6CDA0: 488b42204533c94885c0410f95c14c03
UMovieSceneSequencePlayer,GetObjectBindings,0x2D6CE80,REAL,impl 0x2D6CE80: 48895c240848896c2418488974242057
UMovieSceneSequencePlayer,GetPlayRate,0x2D6CF80,REAL,impl 0x2D6CF80: 488b42204533c94885c0410f95c14c03
UMovieSceneSequencePlayer,GetSequence,0x2D6D000,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,GetSequenceName,0x2D6D040,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,GetStartTime,0x2D6D120,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,GoToEndAndStop,0x2D6D170,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,IsPaused,0x2D6D1F0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,IsPlaying,0x2D6D220,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,IsReversed,0x2D6D250,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,Pause,0x2D6D280,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,Play,0x2D6D2A0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,PlayLooping,0x2D6D2C0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,PlayReverse,0x2D6D350,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,PlayTo,0x2D6D370,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,RemoveWeight,0x2D6D7B0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,RestoreState,0x2D6D980,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,RPC_ExplicitServerUpdateEvent,0x2D6D500,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,RPC_OnFinishPlaybackEvent,0x2D6D610,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,RPC_OnStopEvent,0x2D6D6E0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,Scrub,0x2D6D9E0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,SetCompletionModeOverride,0x2D6DC80,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,SetDisableCameraCuts,0x2D6DDC0,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,SetFrameRange,0x2D6DE60,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,SetFrameRate,0x2D6DF70,DARK,page 0x2D6D000 all-zero
UMovieSceneSequencePlayer,SetPlaybackPosition,0x2D6E360,REAL,impl 0x2D6E360: 48895c2408488974241048897c24184c
UMovieSceneSequencePlayer,SetPlayRate,0x2D6E2E0,REAL,impl 0x2D6E2E0: 48895c2410574883ec20488bdac74424
UMovieSceneSequencePlayer,SetTimeRange,0x2D6E700,REAL,impl 0x2D6E700: 48895c2408574883ec20488bdac74424
UMovieSceneSequencePlayer,SetWeight,0x2D6E7D0,REAL,impl 0x2D6E7D0: 48895c2408574883ec200f57c0488bda
UMovieSceneSequencePlayer,Stop,0x2D6E860,REAL,impl 0x2D6E860: 488b42204533c04885c0410f95c04c03
UMovieSceneSequencePlayer,StopAtCurrentTime,0x2D6E880,REAL,impl 0x2D6E880: 488b42204533c04885c0410f95c04c03
UMovieSceneSequence,FindBindingByTag,0x2D6C7F0,REAL,impl 0x2D6C7F0: 48895c240848896c2418488974242057
UMovieSceneSequence,FindBindingsByTag,0x2D6C8A0,REAL,impl 0x2D6C8A0: 48895c24084889742418574883ec2049
UMovieSceneSequence,GetEarliestTimecodeSource,0x2D6CCC0,REAL,impl 0x2D6CCC0: 40534883ec40488b42204533c94885c0
UMovieSceneSection,GetBlendType,0x2D6CA40,REAL,impl 0x2D6CA40: 488b42204533c94885c0410f95c14c03
UMovieSceneSection,GetColorTint,0x2D6CB80,REAL,impl 0x2D6CB80: 488b422033c94885c0c7442410000000
UMovieSceneSection,GetCompletionMode,0x2D6CBB0,REAL,impl 0x2D6CBB0: 488b42204533c94885c0410f95c14c03
UMovieSceneSection,GetOverlapPriority,0x2D6CF60,REAL,impl 0x2D6CF60: 488b42204533c94885c0410f95c14c03
UMovieSceneSection,GetPostRollFrames,0x2D6CFA0,REAL,impl 0x2D6CFA0: 488b42204533c94885c0410f95c14c03
UMovieSceneSection,GetPreRollFrames,0x2D6CFC0,REAL,impl 0x2D6CFC0: 488b42204533c94885c0410f95c14c03
UMovieSceneSection,GetRowIndex,0x2D6CFE0,REAL,impl 0x2D6CFE0: 488b42204533c94885c0410f95c14c03
UMovieSceneSection,IsActive,0x2D6D190,DARK,page 0x2D6D000 all-zero
UMovieSceneSection,IsLocked,0x2D6D1C0,DARK,page 0x2D6D000 all-zero
UMovieSceneSection,SetBlendType,0x2D6DB10,DARK,page 0x2D6D000 all-zero
UMovieSceneSection,SetColorTint,0x2D6DB90,DARK,page 0x2D6D000 all-zero
UMovieSceneSection,SetCompletionMode,0x2D6DC00,DARK,page 0x2D6D000 all-zero
UMovieSceneSection,SetIsActive,0x2D6E000,REAL,impl 0x2D6E000: 48895c24104889742418574883ec2033
UMovieSceneSection,SetIsLocked,0x2D6E0A0,REAL,impl 0x2D6E0A0: 48895c24104889742418574883ec2033
UMovieSceneSection,SetOverlapPriority,0x2D6E250,REAL,impl 0x2D6E250: 48895c24104889742418574883ec2033
UMovieSceneSection,SetPostRollFrames,0x2D6E4A0,REAL,impl 0x2D6E4A0: 48895c24104889742418574883ec2033
UMovieSceneSection,SetPreRollFrames,0x2D6E530,REAL,impl 0x2D6E530: 48895c24104889742418574883ec2033
UMovieSceneSection,SetRowIndex,0x2D6E5C0,REAL,impl 0x2D6E5C0: 48895c24104889742418574883ec2033
AChaosSolverActor,SetAsCurrentWorldSolver,0x2D79650,REAL,impl 0x2D79650: 488b42204533c04885c0410f95c04c03
AChaosSolverActor,SetSolverActive,0x2D79670,REAL,impl 0x2D79670: 48895c24104889742418574883ec2033
UChaosSolverEngineBlueprintLibrary,ConvertPhysicsCollisionToHitResult,0x2D794B0,REAL,impl 0x2D794B0: 488bc44889580848897010574881ece0
UFieldSystemMetaDataIteration,SetMetaDataIteration,0x2D84420,DARK,page 0x2D84000 all-zero
UFieldSystemMetaDataProcessingResolution,SetMetaDataaProcessingResolutionType,0x2D844C0,DARK,page 0x2D84000 all-zero
UFieldSystemMetaDataFilter,SetMetaDataFilterType,0x2D84310,DARK,page 0x2D84000 all-zero
UUniformInteger,SetUniformInteger,0x2D84420,DARK,page 0x2D84000 all-zero
URadialIntMask,SetRadialIntMask,0x2D84DB0,DARK,page 0x2D84000 all-zero
UUniformScalar,SetUniformScalar,0x2D85070,REAL,impl 0x2D85070: 48895c24104889742418574883ec2049
UWaveScalar,SetWaveScalar,0x2D851D0,REAL,impl 0x2D851D0: 4055535657488bec4883ec48498bf0c7
URadialFalloff,SetRadialFalloff,0x2D84B60,DARK,page 0x2D84000 all-zero
UPlaneFalloff,SetPlaneFalloff,0x2D848C0,DARK,page 0x2D84000 all-zero
UBoxFalloff,SetBoxFalloff,0x2D83F20,REAL,impl 0x2D83F20: 48895c2420555657488d6c24b94881ec
UNoiseField,SetNoiseField,0x2D84550,DARK,page 0x2D84000 all-zero
UUniformVector,SetUniformVector,0x2D84F80,DARK,page 0x2D84000 all-zero
URadialVector,SetRadialVector,0x2D84F80,DARK,page 0x2D84000 all-zero
URandomVector,SetRandomVector,0x2D85070,REAL,impl 0x2D85070: 48895c24104889742418574883ec2049
UOperatorField,SetOperatorField,0x2D84720,DARK,page 0x2D84000 all-zero
UToIntegerField,SetToIntegerField,0x2D85120,REAL,impl 0x2D85120: 48895c241048896c2418488974242057
UToFloatField,SetToFloatField,0x2D85120,REAL,impl 0x2D85120: 48895c241048896c2418488974242057
UCullingField,SetCullingField,0x2D841C0,DARK,page 0x2D84000 all-zero
UReturnResultsTerminal,SetReturnResultsTerminal,0x2D85100,REAL,impl 0x2D85100: 488b42204533c94885c0410f95c14c03
UFieldSystemComponent,AddFieldCommand,0x2D831D0,REAL,impl 0x2D831D0: 48895c24085556574883ec4033ff488b
UFieldSystemComponent,AddPersistentField,0x2D83330,REAL,tail-call target 0x2D7E6A0 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,ApplyLinearForce,0x2D83490,REAL,impl 0x2D83490: 48895c24085556574883ec6033ff488b
UFieldSystemComponent,ApplyPhysicsField,0x2D835D0,REAL,tail-call target 0x2D7E6A0 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,ApplyRadialForce,0x2D83730,REAL,impl 0x2D83730: 48895c24085556574883ec6033ff488b
UFieldSystemComponent,ApplyRadialVectorFalloffForce,0x2D83870,REAL,tail-call target 0x2D7E080 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,ApplyStayDynamicField,0x2D83A00,REAL,tail-call target 0x2D7E260 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,ApplyStrainField,0x2D83B40,REAL,tail-call target 0x2D7E390 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,ApplyUniformVectorFalloffForce,0x2D83D10,REAL,tail-call target 0x2D7E4D0 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,RemovePersistentFields,0x2D83EE0,REAL,tail-call target 0x2D7E7F0 on dark page 0x2D7E000; wrapper's own prologue looked real
UFieldSystemComponent,ResetFieldSystem,0x2D83F00,REAL,impl 0x2D83F00: 488b42204533c04885c0410f95c04c03
UDataflowBlueprintLibrary,EvaluateTerminalNodeByName,0x2D87F90,REAL,tail-call target 0x2D86360 on dark page 0x2D86000; wrapper's own prologue looked real
UGeometryCollectionBlueprintLibrary,SetISMPoolCustomInstanceData,0x2DD4B80,DARK,page 0x2DD4000 all-zero
UGeometryCollection,SetConvertVertexColorsToSRGB,0x2DD4630,DARK,page 0x2DD4000 all-zero
UGeometryCollection,SetEnableNanite,0x2DD4A50,DARK,page 0x2DD4000 all-zero
UChaosDestructionListener,AddChaosSolverActor,0x2DD2720,REAL,impl 0x2DD2720: 48895c2408574883ec2033ff488bda48
UChaosDestructionListener,AddGeometryCollectionActor,0x2DD2790,REAL,tail-call target 0x2DBEC70 on dark page 0x2DBE000; wrapper's own prologue looked real
UChaosDestructionListener,IsEventListening,0x2DD39C0,DARK,page 0x2DD3000 all-zero
UChaosDestructionListener,RemoveChaosSolverActor,0x2DD2720,REAL,impl 0x2DD2720: 48895c2408574883ec2033ff488bda48
UChaosDestructionListener,RemoveGeometryCollectionActor,0x2DD3D60,DARK,page 0x2DD3000 all-zero
UChaosDestructionListener,SetBreakingEventEnabled,0x2DD4370,DARK,page 0x2DD4000 all-zero
UChaosDestructionListener,SetBreakingEventRequestSettings,0x2DD4410,DARK,page 0x2DD4000 all-zero
UChaosDestructionListener,SetCollisionEventEnabled,0x2DD44D0,DARK,page 0x2DD4000 all-zero
UChaosDestructionListener,SetCollisionEventRequestSettings,0x2DD4570,DARK,page 0x2DD4000 all-zero
UChaosDestructionListener,SetRemovalEventEnabled,0x2DD55B0,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SetRemovalEventRequestSettings,0x2DD5650,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SetTrailingEventEnabled,0x2DD59D0,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SetTrailingEventRequestSettings,0x2DD5A70,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SortBreakingEvents,0x2DD5C80,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SortCollisionEvents,0x2DD5D90,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SortRemovalEvents,0x2DD5EA0,DARK,page 0x2DD5000 all-zero
UChaosDestructionListener,SortTrailingEvents,0x2DD5FB0,DARK,page 0x2DD5000 all-zero
UGeometryCollectionISMPoolSubSystem,OnActorEndPlay,0x2DD3A10,DARK,page 0x2DD3000 all-zero
AGeometryCollectionActor,RaycastSingle,0x2DD3B80,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,ApplyAngularVelocity,0x2DD28F0,REAL,impl 0x2DD28F0: 48895c24184889742420574883ec4033
UGeometryCollectionComponent,ApplyAssetDefaults,0x2DD29E0,REAL,tail-call target 0x2DA4DF0 on dark page 0x2DA4000; wrapper's own prologue looked real
UGeometryCollectionComponent,ApplyBreakingAngularVelocity,0x2DD2A00,REAL,tail-call target 0x1DB1120 on dark page 0x1DB1000; wrapper's own prologue looked real
UGeometryCollectionComponent,ApplyBreakingLinearVelocity,0x2DD2AF0,REAL,tail-call target 0x1DB12F0 on dark page 0x1DB1000; wrapper's own prologue looked real
UGeometryCollectionComponent,ApplyExternalStrain,0x2DD2BE0,REAL,tail-call target 0x1DB14C0 on dark page 0x1DB1000; wrapper's own prologue looked real
UGeometryCollectionComponent,ApplyInternalStrain,0x2DD2DD0,REAL,tail-call target 0x1DB1AD0 on dark page 0x1DB1000; wrapper's own prologue looked real
UGeometryCollectionComponent,ApplyKinematicField,0x2DD2FC0,REAL,impl 0x2DD2FC0: 48895c2408574883ec60488bdac74424
UGeometryCollectionComponent,ApplyLinearVelocity,0x2DD30A0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,ApplyPhysicsField,0x2DD3190,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,CrumbleActiveClusters,0x2DD32F0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,CrumbleCluster,0x2DD3320,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,EnableRootProxyForCustomRenderer,0x2DD33F0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetDamageThreshold,0x2DD3480,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetDebugInfo,0x2DD3550,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetInitialLevel,0x2DD35D0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetInitialLocalRestTransforms,0x2DD3670,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetLocalBounds,0x2DD36F0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetMassAndExtents,0x2DD3740,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetRootCurrentTransform,0x2DD3880,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetRootIndex,0x2DD38F0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetRootInitialTransform,0x2DD3930,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,GetUseStaticMeshCollisionForTraces,0x2DD39A0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,IsRootBroken,0x2DD39F0,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,OnRep_RepData,0x2DD3B20,DARK,page 0x2DD3000 all-zero
UGeometryCollectionComponent,OnRep_RepDynamicData,0x2DD3B40,DARK,page 0x2DD3000 all-zero
