manifest,game_base,n_exec_rows,n_image_exec,image_exec_bytes,n_exports,hidden_va,hidden_size,hidden_prot
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff811349000,0x1000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ac3c000,0x1000,0x40
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ac3e000,0x1000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81aca1000,0x24000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ace1000,0x26000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ad21000,0x16000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ad51000,0x14000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ad81000,0x1f000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81adc1000,0x12000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81adf1000,0x14000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ae21000,0x10000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ae51000,0x14000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff81ae81000,0xe000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff8b04b1000,0x1000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff8c15d1000,0x2000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff90e007000,0x1000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff90e7cf000,0x170000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff90f27c000,0x22e000,0x20
../../../dumps\toggles\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,231,225,475430912,40627,0x7ff90f520000,0x2a49000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0xff767000,0x1000,0x80
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0xfff2f000,0x170000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x1009dc000,0x22e000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x100c80000,0x2a49000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffc3ade9000,0x1000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffc9578c000,0x1000,0x40
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffc9578e000,0x1000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcc5601000,0x24000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcc5641000,0x26000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcc6161000,0x16000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcc8ca1000,0x14000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcd5891000,0x1f000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcd7ee1000,0x12000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcd9881000,0x14000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcd98c1000,0x10000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcdb471000,0x14000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffce4281000,0xe000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffcf74b1000,0x2000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffd31c51000,0x1000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffd3b407000,0x1000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffd3bbcf000,0x170000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffd3c67c000,0x22e000,0x20
../../../dumps\tutorial-hero\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6505c0000,245,230,477667328,40683,0x7ffd3c920000,0x2a49000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0xff767000,0x1000,0x80
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0xfff2f000,0x170000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x1009dc000,0x22e000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x100c80000,0x2a49000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff849b79000,0x1000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8adaac000,0x1000,0x40
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8adaae000,0x1000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8b04b1000,0x1000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8b9681000,0x24000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8bb951000,0x26000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8be5c1000,0x16000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8c15d1000,0x2000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8c1a71000,0x14000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8cbb11000,0x1f000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8cbb51000,0x12000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8cd891000,0x14000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8cf251000,0x10000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff8d4ad1000,0x14000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff9016a1000,0xe000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff90e007000,0x1000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff90e7cf000,0x170000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff90f27c000,0x22e000,0x20
../../../dumps\vmbuild\SUPERVIVE-Win64-Shipping.dump.txt,0x7ff6af000000,250,226,475475968,40635,0x7ff90f520000,0x2a49000,0x20
