rva,section,recorded_name,proposed_name,proposed_class,confidence,verdict,name_check,fn_entry,fn_offset,fn_tier,fn_extent,n_strings,evidence,why,record_kind,n_sources,sources,recorded_alts,sample_context
0x2036560,.text,FPakFile,FChunkCacheWorker,,MED,INTERIOR,DISAGREES,0x2036350,+0x210,pdata-EXACT,744,1,FChunkCacheWorker,"rare identifier string, score 84","bare,labeled",4,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md;tools/sigbypass-mod/main.cpp,,- Direct callers via `callxref`: +0x2036560 (FPakFile ctor) and +0x2056624.
0x203AE10,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x203AE10,+0x0,pdata-EXACT,52,0,,,labeled,3,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,deleting destructor at +0x203AE10. Dtor frees exactly **0x268 (616) bytes**
0x2044430,.text,FindFiles,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x2044430,+0x0,pdata-EXACT,15,0,,,"bare,labeled",3,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,"+0x2044430, then per-match emits ""Mounting pak file %s."" (the LEA at +0x20502D1"
0x2044473,.text,,SkipOptionalPakFiles,,MED,INTERIOR,NO-RECORDED-NAME,0x2044463,+0x10,pdata-EXACT,160,1,SkipOptionalPakFiles,"rare identifier string, score 84",anchored,1,memory/supervive-milestone3-trackb-status.md,,"[rcx+0x8] read (callstack: mod+0x2044473 inside the inner call, returning"
0x2047EE0,.text,FPakSignatureFile::Load,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x2047EE0,+0x0,pdata-EXACT,194,0,,,"bare,labeled",24,docs/ignorance-map-s101.md;docs/trackb-assetregistry-route.md;docs/trackb-notes.md;git-log;memory/supervive-milestone3-trackb-status.md;tools/sigbypass-mod/main.cpp,GGameThreadId,"| IoStore signature bypass (""the patch lands ~50 ms too late; the packer commits `.text` on demand"") | 2026-07-02 | Predates the S55 native-call primitive, the S43/S77 transient-patch pattern, the S78"
0x204836D,.text,,Couldn't find pak signature file '%s',,LOW,INTERIOR,NO-RECORDED-NAME,0x204830C,+0x61,pdata-EXACT,265,1,Couldn't find pak signature file '%s',"best string, score 56",bare,4,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md;tools/sigbypass-mod/main.cpp,,- Unique LEA loading the log struct into `rdx` @ +0x204836D.
0x204979C,.text,FPakPlatformFile::Initialize,,,,INTERIOR,NO-NAME-EVIDENCE,0x2049720,+0x7C,pdata-EXACT,212,0,,,"bare,labeled",3,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,- **`+0x204979C` (NEW) — inside `FPakPlatformFile::Initialize` near the
0x204AAD0,.text,FPakPlatformFile::Initialize,FPakPlatformFile::Initialize,FPakPlatformFile,HIGH,ENTRY-OK,AGREES,0x204AAD0,+0x0,pdata-EXACT,3154,12,FPakPlatformFile::Initialize | RetirePakReaders | %sPaks/global.utoc | Initialized I/O dispatcher file backend. Mounted the global container: | Initialized I/O dispatcher file backend. Failed to mount the global co | Initializing PakPlatformFile,1/1 qualified-name refs,"bare,labeled",12,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,PakPlatformFile,- `FPakPlatformFile::Initialize` entry: module-RVA **+0x204AAD0**. Verified
0x204B2E5,.text,FPakPlatformFile::Initialize,FPakPlatformFile::Initialize,FPakPlatformFile,HIGH,INTERIOR,AGREES,0x204AAD0,+0x815,pdata-EXACT,3154,12,FPakPlatformFile::Initialize | RetirePakReaders | %sPaks/global.utoc | Initialized I/O dispatcher file backend. Mounted the global container: | Initialized I/O dispatcher file backend. Failed to mount the global co | Initializing PakPlatformFile,1/1 qualified-name refs,"bare,labeled",4,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,"- **`+0x204B2E5` — inside `FPakPlatformFile::Initialize` (+0x204AAD0)**, at"
0x204E6F7,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x204E5DA,+0x11D,pdata-EXACT,590,0,,,"bare,labeled",3,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,"- **`+0x204E6F7` (NEW) — unknown function, worth disasming.**"
0x204F130,.text,OnPakFileMounted2,"Deferring mount of pak ""%s"" until encryption key '%s' become",,LOW,ENTRY-OK,AGREES,0x204F130,+0x0,pdata-EXACT,531,1,"Deferring mount of pak ""%s"" until encryption key '%s' becomes availabl","best string, score 56","bare,labeled",8,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,"timing UE_LOG: **+0x204F130** — 9-register-save prologue, 0x478 frame,"
0x204FD1A,.text,OnPakFileMounted2Time,OnPakFileMounted2Time == %lf,,LOW,INTERIOR,AGREES,0x204FCE2,+0x38,pdata-EXACT,137,2,"Mounted Pak file '%s', mount point: '%s' | OnPakFileMounted2Time == %lf","best string, score 56",labeled,1,memory/supervive-milestone3-trackb-status.md,,- LEA loading the OnPakFileMounted2Time log struct: module-RVA 0x204FD1A (unique
0x204FFD0,.text,FPakPlatformFile::Mount,,,LOW,ENTRY-OK,NO-NAME-EVIDENCE,0x204FFD0,+0x0,pdata-EXACT,79,1,*.pak,no diagnostic string,"bare,labeled",15,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md;tools/sigbypass-mod/mount_shim.cpp,QueueUserAPC;FPakPlatformFile,- `FPakPlatformFile::Mount` wrapper (2-arg public API): **+0x204FFD0** —
0x204FFFC,.text,,,,LOW,INTERIOR,NO-RECORDED-NAME,0x204FFD0,+0x2C,pdata-EXACT,79,1,*.pak,no diagnostic string,bare,1,docs/trackb-assetregistry-route.md,,- `+0x204FFFC` (inside the dead wrapper above — never reached).
0x2050020,.text,FPakPlatformFile::Mount,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x2050020,+0x0,pdata-EXACT,31,0,,,"bare,labeled",10,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,FPakPlatformFile;FString,"- `FPakPlatformFile::Mount` impl (3-arg, full body): **+0x2050020** — MSVC"
0x2050085,.text,,,,LOW,INTERIOR,NO-RECORDED-NAME,0x2050048,+0x3D,pdata-EXACT,412,1,*.pak,no diagnostic string,anchored,2,git-log;memory/supervive-milestone3-trackb-status.md,,to mod+0x2050085 in Mount impl).
0x20500BE,.text,,,,LOW,INTERIOR,NO-RECORDED-NAME,0x2050048,+0x76,pdata-EXACT,412,1,*.pak,no diagnostic string,bare,1,memory/supervive-milestone3-trackb-status.md,,"(past +0x20500BE where we stopped), find the call site that follows the"
0x20502D1,.text,,Pak_Mount,,MED,INTERIOR,NO-RECORDED-NAME,0x20501E4,+0xED,pdata-EXACT,383,4,Pak_Mount | Found Pak file %s attempting to mount. | Pak file %s already exists. | Mounting pak file %s.,"rare identifier string, score 84","bare,labeled",4,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,"+0x2044430, then per-match emits ""Mounting pak file %s."" (the LEA at +0x20502D1"
0x205031E,.text,,Pak_Mount,,MED,INTERIOR,NO-RECORDED-NAME,0x20501E4,+0x13A,pdata-EXACT,383,4,Pak_Mount | Found Pak file %s attempting to mount. | Pak file %s already exists. | Mounting pak file %s.,"rare identifier string, score 84",bare,2,docs/trackb-assetregistry-route.md;memory/supervive-milestone3-trackb-status.md,,"- `+0x205031E` (inside Mount impl, expected)."
0x2055950,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x2055950,+0x0,pdata-EXACT,34,0,,,"bare,labeled",5,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,,- `+0x2055A5B` (inside the deferred-mount handler at +0x2055950).
0x2055A5B,.text,,"Registered encryption key '%s': %d pak files mounted, %d rem",,LOW,INTERIOR,NO-RECORDED-NAME,0x20559E1,+0x7A,pdata-EXACT,1964,3,"Successfully mounted deferred pak file '%s' | Failed to mount deferred pak file '%s' | Registered encryption key '%s': %d pak files mounted, %d remain pendin","best string, score 56",bare,2,docs/trackb-assetregistry-route.md;memory/supervive-milestone3-trackb-status.md,,- `+0x2055A5B` (inside the deferred-mount handler at +0x2055950).
0x2056536,.text,,NewTrimCache,,MED,INTERIOR,NO-RECORDED-NAME,0x2056524,+0x12,pdata-EXACT,377,4,CachePerPak | NewTrimCache | New pak file %s added to pak precacher. | PakCacheMaxBlockMemory=,"rare identifier string, score 84",bare,1,memory/supervive-milestone3-trackb-status.md,,"copied without bool gating). The conditional bytes near caller #2 (+0x2056536,"
0x2056547,.text,LEAs,NewTrimCache,,MED,INTERIOR,NO-RECORDED-NAME,0x2056524,+0x23,pdata-EXACT,377,4,CachePerPak | NewTrimCache | New pak file %s added to pak precacher. | PakCacheMaxBlockMemory=,"rare identifier string, score 84",labeled,3,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,NewTrimCache;CachePerPak,(the LEAs at +0x2056547 and +0x2056569 load the `CachePerPak`/`NewTrimCache`
0x2056569,.text,NewTrimCache,NewTrimCache,,MED,INTERIOR,AGREES,0x2056524,+0x45,pdata-EXACT,377,4,CachePerPak | NewTrimCache | New pak file %s added to pak precacher. | PakCacheMaxBlockMemory=,"rare identifier string, score 84",bare,3,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md,CachePerPak;LEAs,(the LEAs at +0x2056547 and +0x2056569 load the `CachePerPak`/`NewTrimCache`
0x20565E7,.text,,NewTrimCache,,MED,INTERIOR,NO-RECORDED-NAME,0x2056524,+0xC3,pdata-EXACT,377,4,CachePerPak | NewTrimCache | New pak file %s added to pak precacher. | PakCacheMaxBlockMemory=,"rare identifier string, score 84",bare,1,memory/supervive-milestone3-trackb-status.md,,+0x20565E7) trace to **command-line parse-once sentinel + UE log-verbosity gate**
0x2056624,.text,FPakFile,NewTrimCache,,MED,INTERIOR,AGREES,0x2056524,+0x100,pdata-EXACT,377,4,CachePerPak | NewTrimCache | New pak file %s added to pak precacher. | PakCacheMaxBlockMemory=,"rare identifier string, score 84",bare,5,docs/trackb-assetregistry-route.md;git-log;memory/supervive-milestone3-trackb-status.md;tools/sigbypass-mod/main.cpp,,- Direct callers via `callxref`: +0x2036560 (FPakFile ctor) and +0x2056624.
0x2071C30,.text,FParty,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x2071000 is all-zero in this dump (never decrypted),anchored,1,memory/supervive-avatar-render-status.md,,FParty broadcast fn base+0x2071C30; member loadout copy-assign base+0x477F650. The shim adds a
0x207D11D,.text,LVL_Login,,,,INTERIOR,NO-NAME-EVIDENCE,0x207D0F0,+0x2D,pdata-EXACT,103,0,,,bare,2,docs/session-42-step1-crash-confirmed.txt;memory/supervive-hero-roster-blocker.md,,CD25F035 (07-01 23:07)     | +0x207D11D | write 0x7ff68a1258d0      | LVL_Login
0x21BDCFE,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x21BDCF0,+0xE,pdata-EXACT,62,0,,,bare,1,docs/session-40-path-a3-partial.txt,,- Continued disasm walking of the crash callers up +0x21BDCFE and beyond
0x26877C9,.text,SceneProxy,AddPrimitiveCommand,,MED,INTERIOR,DISAGREES,0x2687728,+0xA1,pdata-EXACT,516,1,AddPrimitiveCommand,"rare identifier string, score 72",anchored,1,docs/session-95-visible-hero-brainstorm.md,FRemovePrimitiveCommand;AddPrimitiveCommand,"**What to do.** Pick a component you can *see* on screen (island geometry, drop pod). Snapshot every qword in `[comp+0x100 .. comp+0x780]` via RPM; call `SetVisibility(false)` on it through the existi"
0x2687F35,.text,SceneProxy,AddPrimitiveCommand,,MED,INTERIOR,DISAGREES,0x2687E94,+0xA1,pdata-EXACT,510,1,AddPrimitiveCommand,"rare identifier string, score 72",anchored,1,docs/session-95-visible-hero-brainstorm.md,FRemovePrimitiveCommand;AddPrimitiveCommand,"**What to do.** Pick a component you can *see* on screen (island geometry, drop pod). Snapshot every qword in `[comp+0x100 .. comp+0x780]` via RPM; call `SetVisibility(false)` on it through the existi"
0x26889FE,.text,SceneProxy,FRemovePrimitiveCommand,,MED,INTERIOR,DISAGREES,0x26888AB,+0x153,pdata-EXACT,561,1,FRemovePrimitiveCommand,"rare identifier string, score 72",anchored,1,docs/session-95-visible-hero-brainstorm.md,FRemovePrimitiveCommand;AddPrimitiveCommand,"**What to do.** Pick a component you can *see* on screen (island geometry, drop pod). Snapshot every qword in `[comp+0x100 .. comp+0x780]` via RPM; call `SetVisibility(false)` on it through the existi"
0x2688DAE,.text,SceneProxy,FRemovePrimitiveCommand,,MED,INTERIOR,DISAGREES,0x2688C65,+0x149,pdata-EXACT,551,1,FRemovePrimitiveCommand,"rare identifier string, score 72",anchored,1,docs/session-95-visible-hero-brainstorm.md,FRemovePrimitiveCommand;AddPrimitiveCommand,"**What to do.** Pick a component you can *see* on screen (island geometry, drop pod). Snapshot every qword in `[comp+0x100 .. comp+0x780]` via RPM; call `SetVisibility(false)` on it through the existi"
0x2900000,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x28FFFF0,+0x10,pdata-EXACT,46,0,,,labeled,1,docs/session-42-step2-crash-is-d3d12-cmdlist.txt,,"covers RVA 0x2900000-0x2B00000) with capstone, and read the referenced .rdata"
0x2949220,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x2949000 is all-zero in this dump (never decrypted),labeled,1,docs/session-39-menu-crash.txt,,+0x2976FC4   call +0x2949220                      ; something returns rax
0x2960000,.text,RIPs,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x2960000 is all-zero in this dump (never decrypted),bare,1,docs/session-42-step1-crash-confirmed.txt,,"The two RIPs are ~0x7A5F apart, both in the ~0x2960000-0x2980000 RHI/RDG code"
0x29676C0,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x29676C0,+0x0,pdata-EXACT,995,0,,,"bare,labeled",7,docs/ghidra-install.md;docs/session-40-path-a1-D3D12-identified.txt;docs/session-40-path-a3-partial.txt;git-log,,- **Constructor**: RVA `0x29676C0`. Factory wrapper (allocates 0x3C90
0x2967700,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x29676C0,+0x40,pdata-EXACT,995,0,,,labeled,1,docs/session-40-crash-site-partial.txt,,Constructor at +0x2967700 initializes:
0x29677C5,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x29676C0,+0x105,pdata-EXACT,995,0,,,"bare,labeled",2,docs/session-40-crash-site-partial.txt;git-log,,TWO code sites (both class constructors: `+0x29677C5` and `+0x2969D84`).
0x2969D70,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x2969D70,+0x0,pdata-EXACT,543,0,,,labeled,2,docs/session-40-crash-site-partial.txt;git-log,,The dtor at +0x296BD10 tail-calls the parent-class dtor at +0x2969D70 and
0x2969D84,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2969D70,+0x14,pdata-EXACT,543,0,,,"bare,labeled",2,docs/session-40-crash-site-partial.txt;git-log,,TWO code sites (both class constructors: `+0x29677C5` and `+0x2969D84`).
0x296BD10,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x296BD10,+0x0,pdata-EXACT,52,0,,,"bare,labeled",7,docs/ghidra-install.md;docs/session-40-crash-site-partial.txt;git-log,,"(RVA `0x296BD10`), slot 1 is the crashing method (RVA `0x2976F70`)."
0x296BE80,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x296BE80,+0x0,pdata-EXACT,52,0,,,labeled,2,docs/session-40-path-a1-D3D12-identified.txt;git-log,,Parent class DESTRUCTOR at RVA 0x296BE80:
0x296EE00,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x296EE00,+0x0,pdata-EXACT,112,0,,,bare,1,docs/session-40-path-a3-partial.txt,,"- Slot 3 (+0x296EE00) resets state — memsets 0x300 bytes at +0x37C0,"
0x296F160,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x296F160,+0x0,pdata-EXACT,54,0,,,bare,1,docs/session-40-path-a3-partial.txt,,- Slot 2 (+0x296F160) accesses `[this+0x3698]` (near end of object) and
0x296F2C0,.text,,<command-related>,,LOW,ENTRY-OK,NO-RECORDED-NAME,0x296F2C0,+0x0,pdata-EXACT,428,5,C:\TheoryCraft\build-staging\Engine\Source\Runtime\D3D12RHI\Private\D3 | C:\TheoryCraft\build-staging\Engine\Source\Runtime\D3D12RHI\Private\D3 | Interfaces.CopyCommandList->Close() | Interfaces.GraphicsCommandList->Close() | pSet->Close(),3 refs share token 'command',labeled,2,docs/session-40-dx11-test-negative.txt;git-log,,parent-slot-2 was at RVA 0x296F2C0. Only slot 2 (out of 12 primary
0x296F58B,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x296F48C,+0xFF,pdata-EXACT,489,0,,,bare,1,docs/session-42-step2-crash-is-d3d12-cmdlist.txt,,"+0x296F58B: mov  r15d, [rdi+0x10]"
0x296F58F,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x296F48C,+0x103,pdata-EXACT,489,0,,,bare,1,docs/session-42-step2-crash-is-d3d12-cmdlist.txt,,"+0x296F58F: xor  eax, eax"
0x296F591,.text,LobbyV2,,,,INTERIOR,NO-NAME-EVIDENCE,0x296F48C,+0x105,pdata-EXACT,489,0,,,"bare,labeled",11,docs/session-42-step1-crash-confirmed.txt;docs/session-42-step2-crash-is-d3d12-cmdlist.txt;git-log;memory/supervive-hero-roster-blocker.md,FRDGBuilder::Execute;D3D12Core,"- Registers: Rip = SUPERVIVE +0x296F591, Rbx = 0, Rax = 0. D3D12Core.dll +"
0x296F595,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x296F48C,+0x109,pdata-EXACT,489,0,,,bare,1,docs/session-42-step2-crash-is-d3d12-cmdlist.txt,,"+0x296F595: lock cmpxchg [rcx], r12     ; atomic swap on the (null) object's ptr"
0x296F59A,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x296F48C,+0x10E,pdata-EXACT,489,0,,,bare,1,docs/session-42-step2-crash-is-d3d12-cmdlist.txt,,"+0x296F59A: shr  rax, 0x1a              ; test bit 26 of old value (residency state)"
0x2976F70,.text,WinDbg,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x2976F70,+0x0,pdata-EXACT,159,0,,,"anchored,bare,labeled",20,docs/ghidra-install.md;docs/session-39-menu-crash.txt;docs/session-40-D3D12-CONFIRMED.txt;docs/session-40-crash-site-partial.txt;docs/session-40-dx11-test-negative.txt;docs/session-40-nullrhi-conclusive.txt,FD3D12CommandContext::slot1;FD3D12CommandContext;RVAs,"(RVA `0x296BD10`), slot 1 is the crashing method (RVA `0x2976F70`)."
0x2976F7F,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0xF,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976F7F   mov rax, qword ptr [rcx+0xb0]       ; this->m_field_0xb0"
0x2976F86,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x16,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976F86   mov rbx, rcx"
0x2976F89,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x19,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976F89   test rax, rax"
0x2976F8C,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x1C,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976F8C   jnz +0x2976FA1                       ; if already-set, skip lazy-init"
0x2976F8E,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x1E,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976F8E   mov edx, dword ptr [rcx+0x10]        ; arg2 = this->0x10 (int32)"
0x2976F91,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x21,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976F91   mov rcx, qword ptr [rcx+0x8]         ; arg1 = this->0x8 (pointer)"
0x2976F95,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x25,pdata-EXACT,159,0,,,"bare,labeled",1,docs/session-39-menu-crash.txt,,+0x2976F95   call +0x2976F95+5+0x2A366 = +0x2999EFF ; helper
0x2976FA1,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x31,pdata-EXACT,159,0,,,bare,2,docs/session-39-menu-crash.txt,,"+0x2976F8C   jnz +0x2976FA1                       ; if already-set, skip lazy-init"
0x2976FC4,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x54,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,+0x2976FC4   call +0x2949220                      ; something returns rax
0x2976FC9,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x59,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FC9   movsxd rsi, dword ptr [rax+0x58]     ; rsi = rax->count_at_0x58"
0x2976FCD,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x5D,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FCD   lea rdi, ptr [rax+0x50]              ; rdi = &(rax->array_at_0x50)"
0x2976FD1,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x61,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FD1   lea eax, ptr [rsi+0x1]               ; new size"
0x2976FD4,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x64,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FD4   mov dword ptr [rdi+0x8], eax         ; array.Num = new size"
0x2976FD7,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x67,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FD7   cmp eax, dword ptr [rdi+0xc]         ; new size vs array.Max"
0x2976FDA,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x6A,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FDA   jbe +0x2976FE6                        ; if Num <= Max, skip Grow"
0x2976FDC,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x6C,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FDC   mov edx, esi                         ; arg2 = old size"
0x2976FDE,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x6E,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FDE   mov rcx, rdi                         ; arg1 = &array"
0x2976FE1,.text,TArray,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x71,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,+0x2976FE1   call +0x2138F0                       ; TArray Grow helper
0x2976FE6,.text,GetData,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x76,pdata-EXACT,159,0,,,bare,2,docs/session-39-menu-crash.txt,,"+0x2976FDA   jbe +0x2976FE6                        ; if Num <= Max, skip Grow"
0x2976FE9,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2976F70,+0x79,pdata-EXACT,159,0,,,bare,1,docs/session-39-menu-crash.txt,,"+0x2976FE9   mov rax, qword ptr [rbx+0xa8]        ; rax = this->m_field_0xa8"
0x2976FF0,.text,TArray::Add,,,,INTERIOR,NO-NAME-EVIDENCE,0x2976F70,+0x80,pdata-EXACT,159,0,,,"anchored,bare,labeled",23,docs/dedicated-server-stub.md;docs/ghidra-install.md;docs/next-session-prompt-s41.md;docs/next-session-prompt-s42.md;docs/next-session-prompt-s45.md;docs/session-39-menu-crash.txt,FD3D12CommandContext,At SUPERVIVE-Win64-Shipping.exe `+0x2976FF0`. `usmapdump.exe disasm` shows
0x2977010,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x2977010,+0x0,pdata-EXACT,148,0,,,labeled,2,docs/session-40-path-a1-D3D12-identified.txt;git-log,,Parent's slot 1 (RVA 0x2977010) is IDENTICAL to our slot 1 — our class
0x2980000,.text,RIPs,<command-related>,,LOW,INTERIOR,NO-RECORDED-NAME,0x297FF20,+0xE0,pdata-EXACT,516,5,"C:\TheoryCraft\build-staging\Engine\Source\Runtime\D3D12RHI\Private\D3 | C:\TheoryCraft\build-staging\Engine\Source\Runtime\D3D12RHI\Private\D3 | Interfaces.CopyCommandList->Reset(*NewCommandAllocator, nullptr) | Interfaces.GraphicsCommandList->Reset(*NewCommandAllocator, nullptr) | pSet->Open()",3 refs share token 'command',bare,1,docs/session-42-step1-crash-confirmed.txt,,"The two RIPs are ~0x7A5F apart, both in the ~0x2960000-0x2980000 RHI/RDG code"
0x2980F07,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2980C70,+0x297,pdata-EXACT,1003,0,,,anchored,1,docs/session-40-minidump-correction.txt,,[rsp+0x138]  SUPERVIVE.exe + 0x2980F07
0x2981434,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x2981411,+0x23,pdata-EXACT,162,0,,,anchored,1,docs/session-40-minidump-correction.txt,,[rsp+0x238]  SUPERVIVE.exe + 0x2981434
0x29838BE,.text,RVAs,Unsupported resource dimension %d,,LOW,INTERIOR,NO-RECORDED-NAME,0x2983840,+0x7E,pdata-EXACT,131,1,Unsupported resource dimension %d,"best string, score 44","anchored,bare",7,docs/dedicated-server-stub.md;docs/ghidra-install.md;docs/session-39-menu-crash.txt;docs/session-40-minidump-correction.txt;git-log,,"(`+0x2984F45`, `+0x2983C27`, `+0x29838BE`, `+0x29CCD3E`). Then feed it"
0x2983C27,.text,RVAs,,,,INTERIOR,NO-RECORDED-NAME,0x2983C00,+0x27,pdata-EXACT,103,0,,,"anchored,bare",7,docs/dedicated-server-stub.md;docs/ghidra-install.md;docs/session-39-menu-crash.txt;docs/session-40-minidump-correction.txt;git-log,,"(`+0x2984F45`, `+0x2983C27`, `+0x29838BE`, `+0x29CCD3E`). Then feed it"
0x2984F45,.text,RVAs,,,,INTERIOR,NO-RECORDED-NAME,0x2984F20,+0x25,pdata-EXACT,212,0,,,"anchored,bare",7,docs/dedicated-server-stub.md;docs/ghidra-install.md;docs/session-39-menu-crash.txt;docs/session-40-minidump-correction.txt;git-log,,"(`+0x2984F45`, `+0x2983C27`, `+0x29838BE`, `+0x29CCD3E`). Then feed it"
