t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
48.181,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
48.433,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
48.684,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
48.936,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
49.188,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
49.441,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
49.693,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
49.945,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
50.199,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
50.452,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
50.705,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
50.958,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
51.210,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
51.464,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
51.716,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
51.970,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
52.223,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
52.475,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
52.727,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
52.980,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
53.233,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
53.485,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
53.737,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
53.989,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
54.241,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
54.494,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
54.746,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
54.999,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
55.252,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
55.503,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
55.755,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
56.007,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
56.259,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
56.510,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
56.763,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
57.015,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
57.268,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
57.521,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
57.774,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
58.026,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
58.279,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
58.531,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
58.784,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
59.035,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
59.287,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
59.539,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
59.792,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
60.044,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
60.296,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
