class	func	verdict	impl_rva	thunk_rva	fold_behaviour	impl_bytes16	impl_src_image	thunk_page_lit	uht_flags	is_Net	rec_rva
?	GetUIPromptType	REAL	0x5493810	0x53b1520		48895c2410574883ec20488b01488bf9	merged4	0		0	0x9c32ba0
?	GetUVChannelNamesFunc	REAL	0x14f8e70	0x636b440		488d81d0000000c340534883ec2833db	merged4	1		0	0x9c997d8
?	GetUVChannelNamesFunc	REAL	0xfccb70	0x636b470		488d81c0000000c34156836f440133d2	merged4	1		0	0x9c99898
?	GetUVChannelNamesFunc	REAL	0x14f8e70	0x636b440		488d81d0000000c340534883ec2833db	merged4	1		0	0x9c9bf68
?	GetUVLayerNamesFunc	REAL	0x17d1900	0x4ffb830		488d81c8000000c3488d81f8020000c3	merged4	0		0	0x9c99f38
?	GetUVLayerNamesFunc	REAL	0x14f8e70	0x636b440		488d81d0000000c340534883ec2833db	merged4	1		0	0x9c99fc8
?	GetUniqueName	REAL	0x165e270	0x3f9f210		488b4130488902488bc2c34883ec20c3	merged4	1		0	0x9bcf7c8
?	GetUpVector	REAL	0x38fdc80	0x46941c0		40534881ecb0000000488b05f8c43d06	merged4	0		0	0x9b1b5e8
?	GetUpVector	IMPL-PAGE-DARK	0x468c250	0x46940f0	no image on disk has this .text page			0		0	0x9b1b918
?	GetValue	REAL	0x307d500	0x30b0240		48895c2418574883ec40488bf94883c1	merged4	1		0	0x9a11928
?	GetValue	REAL	0x307d5a0	0x30b0270		48895c24105556574154415541564157	merged4	1		0	0x9a119b8
?	GetValue	REAL	0x307d840	0x30b0310		48895c24184889742420574883ec4048	merged4	1		0	0x9a11a48
?	GetValue	REAL	0x307d960	0x30b0340		48895c2420574883ec40488bd94883c1	merged4	1		0	0x9a11c28
?	GetValue	REAL	0x307da80	0x30b0370		40534883ec20488bd94883c130e8ee03	merged4	1		0	0x9a11cb8
?	GetValue	REAL	0x307dad0	0x30b03e0		40534883ec20488bd94883c130e89e03	merged4	1		0	0x9a11d48
?	GetValue	REAL	0x307db20	0x30b0450		40534883ec20488bd94883c130e84e03	merged4	1		0	0x9a11f28
?	GetValue	REAL	0x307db70	0x30b04c0		48895c2418574883ec40488bf94883c1	merged4	1		0	0x9a11fb8
?	GetValue	IMPL-PAGE-DARK	0x5d76e90	0x5d7bab0	no image on disk has this .text page			0		0	0x9c6c0c0
?	GetValue	IMPL-PAGE-DARK	0x5d76f80	0x5d7baf0	no image on disk has this .text page			0		0	0x9c6c720
?	GetValue	IMPL-PAGE-DARK	0x5d77000	0x5d7bb20	no image on disk has this .text page			0		0	0x9c6cf20
?	GetValue	IMPL-PAGE-DARK	0x5d770a0	0x5d7bb50	no image on disk has this .text page			0		0	0x9c6daf8
?	GetValue	IMPL-PAGE-DARK	0x5d830a0	0x5d88190	no image on disk has this .text page			0		0	0x9c6e710
?	GetValue	FORWARDER	0x2079ff4	0x33d6800	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	1		0	0x9c6f0c8
?	GetValue	IMPL-PAGE-DARK	0x5d831a0	0x5d882c0	no image on disk has this .text page			0		0	0x9c6fce0
?	GetValue	IMPL-PAGE-DARK	0x5d83240	0x5d882f0	no image on disk has this .text page			0		0	0x9c70450
?	GetValue	IMPL-PAGE-DARK	0x5d83370	0x5d88320	no image on disk has this .text page			0		0	0x9c70ab0
?	GetValueRange	REAL	0x36dcad0	0x37016b0		4883ec48488b41304883c13048896c24	merged4	1		0	0x9a89d70
?	GetVariantBaseId	REAL	0x55db780	0x5463900		40534883ec2080b9a000000000488bda	merged4	1		0	0x9c23368
?	GetWeightMapsFunc	IMPL-PAGE-DARK	0x4fe3950	0x4ffb6b0	no image on disk has this .text page			0		0	0x9b6baf8
?	GetWeightMapsFunc	IMPL-PAGE-DARK	0x63b9920	0x63e2df0	no image on disk has this .text page			1		0	0x9c9ae78
?	GetWwiseGuid	REAL	0x46e1560	0x512e250		0f1002488bc10f1101c348896c241855	merged4	0		0	0x9b803f8
?	GetWwiseName	REAL	0x512c460	0x512e4f0		40534883ec20488bd9488d4a14488bd3	merged4	0		0	0x9b80440
?	GetWwiseShortId	REAL	0x17ca2f0	0x512e730		8b4110c34889442438534883ec2033d2	merged4	0		0	0x9b80488
?	HandleStatusDumpRequest	REAL	0x5663390	0x5308a00		4885d20f843301000048897424185748	merged4	1		0	0x9bc7068
?	HandleStatusDumpRequest	REAL	0x56634d0	0x530c820		4885d20f84e6040000488bc455415748	merged4	1		0	0x9bc85d8
?	HasDefault	IMPL-PAGE-DARK	0x5d771c0	0x5d7bbb0	no image on disk has this .text page			0		0	0x9c6c4b8
?	HasDefault	IMPL-PAGE-DARK	0x5d77280	0x5d7bbe0	no image on disk has this .text page			0		0	0x9c6ccb0
?	HasDefault	IMPL-PAGE-DARK	0x5d77350	0x5d7bc10	no image on disk has this .text page			0		0	0x9c6d318
?	HasDefault	IMPL-PAGE-DARK	0x5d77420	0x5d7bc40	no image on disk has this .text page			0		0	0x9c6e410
?	HasDefault	IMPL-PAGE-DARK	0x5d83520	0x5d883a0	no image on disk has this .text page			0		0	0x9c6f9e0
?	HasDefault	IMPL-PAGE-DARK	0x5d835f0	0x5d883d0	no image on disk has this .text page			0		0	0x9c701e8
?	HasDefault	IMPL-PAGE-DARK	0x5d83660	0x5d88400	no image on disk has this .text page			0		0	0x9c70848
?	HasDefault	IMPL-PAGE-DARK	0x5d83680	0x5d88440	no image on disk has this .text page			0		0	0x9c70ea8
?	Id	REAL	0x4ba2cc0	0x4b8f660		40534883ec204883c130488bdae886c9	merged4	0		0	0x9b4a6b0
?	Init	REAL	0x4ba2f00	0x4b8f980		40534883ec20488bd94883c130e8d4c3	merged4	0		0	0x9b48e28
?	Init	IMPL-PAGE-DARK	0x55617b0	0x5464140	no image on disk has this .text page			1		0	0x9c22968
?	Initialize	REAL	0x5399380	0x3322890		48895c2408574883ec20488b01488bf9	merged4	1		0	0x9bef188
?	Initialize	REAL	0x549b6e0	0x3322890		48895c2408574883ec20488b01488bf9	merged4	1		0	0x9c34338
?	Initialize	IMPL-PAGE-DARK	0x657f4c0	0x659a410	no image on disk has this .text page			0		0	0x9ca0ec8
?	Initialize	IMPL-PAGE-DARK	0x6580230	0x659a4e0	no image on disk has this .text page			0		0	0x9ca1238
?	InitializeViewExtension	REAL	0x523f010	0x523f270		40534883ec40488d999803000048833b	merged4	1		0	0x9b8c4c8
?	InteractionHasServerActions	REAL	0x5737610	0x5288760		85d27814488b81e00000004885c07408	merged4	0		0	0x9b9dc68
?	InteractionHasServerActions	REAL	0x58e3510	0x5496330		85d278403b91d80000007d384863c248	merged4	1		0	0x9c32be8
?	InteractionRequiresInputHold	REAL	0x5286480	0x5288800		48895c2410574883ec20488b01488bf9	merged4	0		0	0x9b9dcb0
?	InteractionRequiresInputHold	REAL	0x54938d0	0x33307d0		48895c2410574883ec20488b01488bf9	merged4	1		0	0x9c32c30
?	Invalid	REAL	0x708a600	0x708a600		40534883ec20488bd9baf8000000b905	merged4	1		0	0x9cd2be0
?	InverseTransformRotation	IMPL-PAGE-DARK	0x468c2b0	0x4694290	no image on disk has this .text page			0		0	0x9b1cc68
?	IsCameraAnimationActive	REAL	0x51f8320	0x51fe040		40534883ec20498bd84885d20f849200	merged4	0		0	0x9b8b628
?	IsClientOnly	REAL	0x3f91890	0x3f9f7d0		40534883ec20488bd9e8a255feff488b	merged4	1		0	0x9ae7c98
?	IsComponentInUsableList	REAL	0x55b1550	0x52888d0		488b81e8060000486389f00600004c8d	merged4	0		0	0x9b9cb20
?	IsComponentInUsableList	REAL	0x55b1550	0x52888d0		488b81e8060000486389f00600004c8d	merged4	0		0	0x9bf48a0
?	IsEnabled	IMPL-PAGE-DARK	0x4b592c0	0x52836b0	no image on disk has this .text page			1		0	0x9bd1ee8
?	IsFinished	REAL	0x450a7e0	0x4512ec0		488b49304885c9750332c0c3488b0148	merged4	0		0	0x9b0b570
?	IsInteractionEnding	REAL	0x5737750	0x5288970		48895c2410574883ec20488bda488bf9	merged4	0		0	0x9b9dcf8
?	IsInteractionEnding	REAL	0x58e3e10	0x54963d0		48895c240848896c2410565741564883	merged4	1		0	0x9c32c78
?	IsRuntime	REAL	0x3f91fb0	0x3f9f890		40534883ec20488bd9e8824efeff488b	merged4	1		0	0x9ae7ce0
?	IsServerOnly	REAL	0x3f92040	0x3f9f8f0		40534883ec20488bd9e8f24dfeff488b	merged4	1		0	0x9ae7d28
?	IsUsableInteracting	REAL	0x5737910	0x5288a10		8b81f8010000c1e81f3401c34883ec20	merged4	0		0	0x9b9dd40
?	IsUsableInteracting	REAL	0x58e4190	0x5496500		8b813001000085c0780b3b81d8000000	merged4	1		0	0x9c32cc0
?	IsValid	REAL	0x348dbb0	0x3497d00		488b0133d24889542408483bc2741d48	merged4	1		0	0x9a684a8
?	IsValidInteractionIndex	REAL	0x52864d0	0x5288ab0		c1ea1f80f2010fb6c2c333c2c3405356	merged4	0		0	0x9b9dd88
?	IsValidInteractionIndex	REAL	0x5493920	0x54965a0		85d2780b3b91d80000007d03b001c332	merged4	1		0	0x9c32d08
?	K2_GetScalarParameterValue	REAL	0x3a2e1c0	0x3a36d20		488bc44881ec880000008950a84c8d4c	merged4	1		0	0x9acda58
?	K2_GetTextureParameterValue	REAL	0x3a2e2b0	0x3a36e70		488bc4534881ec800000008950a84c8d	merged4	1		0	0x9acdaa0
?	K2_GetVectorParameterValue	REAL	0x3a2e390	0x3a37020		40534881ec8000000033c04489442430	merged4	1		0	0x9acdae8
?	Load certs from files in a directory	REAL	0x6ebb010	0x6ebaf20		4053b820000000e8342e6600482be048	merged4	1		0	0x9ccf558
?	LoadData	FORWARDER	0x3234454	0x326d280	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0c00200004885c94883e910	merged4	1		0	0x9b80918
?	Logout	REAL	0x499b3d0	0x49b3df0		48895c24084889742418574881ecc000	merged4	0		0	0x9b2cdf8
?	MakeFromAxes	IMPL-PAGE-DARK	0x468ce90	0x4694db0	no image on disk has this .text page			0		0	0x9b1b630
?	MakeFromAxes	IMPL-PAGE-DARK	0x468cba0	0x4694c50	no image on disk has this .text page			0		0	0x9b1b960
?	MakeFromAxes	IMPL-PAGE-DARK	0x468c8c0	0x4694af0	no image on disk has this .text page			0		0	0x9b1bc28
?	MakeFromAxes	IMPL-PAGE-DARK	0x468c5d0	0x46949a0	no image on disk has this .text page			0		0	0x9b1c178
?	MakeFromX	IMPL-PAGE-DARK	0x468d460	0x4694fe0	no image on disk has this .text page			0		0	0x9b1bc70
?	MakeFromX	IMPL-PAGE-DARK	0x468d410	0x4694f10	no image on disk has this .text page			0		0	0x9b1c1c0
?	MakeFromXY	IMPL-PAGE-DARK	0x468d8a0	0x46951e0	no image on disk has this .text page			0		0	0x9b1bcb8
?	MakeFromXY	IMPL-PAGE-DARK	0x468d850	0x46950c0	no image on disk has this .text page			0		0	0x9b1c208
?	MakeFromXY	IMPL-PAGE-DARK	0x468d8f0	0x4695310	no image on disk has this .text page			0		0	0x9b1ccb0
?	MakeFromXZ	IMPL-PAGE-DARK	0x468dd30	0x4695690	no image on disk has this .text page			0		0	0x9b1bd00
?	MakeFromXZ	IMPL-PAGE-DARK	0x468dce0	0x4695570	no image on disk has this .text page			0		0	0x9b1c250
?	MakeFromXZ	IMPL-PAGE-DARK	0x468dd80	0x46957c0	no image on disk has this .text page			0		0	0x9b1ccf8
?	MakeFromY	IMPL-PAGE-DARK	0x468e0d0	0x4695af0	no image on disk has this .text page			0		0	0x9b1bd48
?	MakeFromY	IMPL-PAGE-DARK	0x468e080	0x4695a20	no image on disk has this .text page			0		0	0x9b1c298
?	MakeFromYX	IMPL-PAGE-DARK	0x468e500	0x4695cf0	no image on disk has this .text page			0		0	0x9b1bd90
?	MakeFromYX	IMPL-PAGE-DARK	0x468e4b0	0x4695bd0	no image on disk has this .text page			0		0	0x9b1c2e0
?	MakeFromYX	IMPL-PAGE-DARK	0x468e550	0x4695e20	no image on disk has this .text page			0		0	0x9b1cd40
?	MakeFromYZ	IMPL-PAGE-DARK	0x468e9a0	0x46961a0	no image on disk has this .text page			0		0	0x9b1bdd8
?	MakeFromYZ	IMPL-PAGE-DARK	0x468e950	0x4696080	no image on disk has this .text page			0		0	0x9b1c328
?	MakeFromYZ	IMPL-PAGE-DARK	0x468e9f0	0x46962d0	no image on disk has this .text page			0		0	0x9b1cd88
?	MakeFromZ	IMPL-PAGE-DARK	0x468ed40	0x4696600	no image on disk has this .text page			0		0	0x9b1be20
?	MakeFromZ	IMPL-PAGE-DARK	0x468ecf0	0x4696530	no image on disk has this .text page			0		0	0x9b1c370
?	MakeFromZX	REAL	0x468f180	0x4696800		40534881ecb0000000488b05f8af6405	merged4	0		0	0x9b1be68
?	MakeFromZX	REAL	0x468f130	0x46966e0		40534883ec70488b054bb064054833c4	merged4	0		0	0x9b1c3b8
?	MakeFromZX	REAL	0x468f1d0	0x4696930		40534883ec60488bd9488d4c2420e8ad	merged4	0		0	0x9b1cdd0
?	MakeFromZY	REAL	0x468f610	0x4696cb0		40534881ecb0000000488b0568ab6405	merged4	0		0	0x9b1beb0
?	MakeFromZY	REAL	0x468f5c0	0x4696b90		40534883ec70488b05bbab64054833c4	merged4	0		0	0x9b1c400
?	MakeFromZY	REAL	0x468f660	0x4696de0		40534883ec60488bd9488d4c2420e8bd	merged4	0		0	0x9b1ce18
?	MakeNoise	FORWARDER	0x32f79fc	0x3656bf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0c004000033d2c3b22cc333	merged4	1		0	0x9a7c558
?	MakeStruct	REAL	0x512c580	0x512eb90		40534883ec200f100244894110488bd9	merged4	0		0	0x9b804d0
?	MigrateMultiCoreRendering	REAL	0x515aff0	0x515cc10		88912c010000c332dbc34883ec3033d2	merged4	1		0	0x9b81148
?	MigrateMultiCoreRendering	REAL	0x515aff0	0x515cc10		88912c010000c332dbc34883ec3033d2	merged4	1		0	0x9b860a8
?	MigrateMultiCoreRendering	REAL	0x515aff0	0x515cc10		88912c010000c332dbc34883ec3033d2	merged4	1		0	0x9b86138
?	MigrateMultiCoreRendering	REAL	0x515aff0	0x515cc10		88912c010000c332dbc34883ec3033d2	merged4	1		0	0x9b861f8
?	MigrateMultiCoreRendering	REAL	0x515aff0	0x515cc10		88912c010000c332dbc34883ec3033d2	merged4	1		0	0x9b87168
?	MigrateMultiCoreRendering	REAL	0x515aff0	0x515cc10		88912c010000c332dbc34883ec3033d2	merged4	1		0	0x9b87228
?	MoveToLocation	REAL	0x4482f00	0x441f6e0		48895c241048896c2418565741564881	merged4	0		0	0x9afeb78
?	Name	REAL	0x4ba4dc0	0x4b90790		40534883ec30488bda4883c130488d54	merged4	0		0	0x9b4a6f8
?	OnAbilitySystemComponentInitialized	REAL	0x55b6bc0	0x5308a90		405541564157488d6c24f04881ec1001	merged4	1		0	0x9bc7bb8
?	OnActorEndPlay	IMPL-PAGE-DARK	0x2dbac50	0x2dd3a10	no image on disk has this .text page			0		0	0x9a04a18
?	OnActorEndPlay	IMPL-PAGE-DARK	0x379e090	0x37aa740	no image on disk has this .text page			0		0	0x9a8dcd8
?	OnCharacterLivingStateChanged	REAL	0x5592a60	0x531d7d0		f6c2fd7508498bd0e9f3feffffc34053	merged4	1		0	0x9bcd358
?	OnClientConfigUpdated	REAL	0x57c25d0	0x526aba0		405557488dac24b8fdffff4881ec4803	merged4	1		0	0x9b965e8
?	OnComponentOverlapBegin	REAL	0x573d290	0x5288bd0		48895c2420555741574883ec20498b00	merged4	0		0	0x9b9cb68
?	OnComponentOverlapBegin	REAL	0x55b71a0	0x53aada0		48895c2420555741574883ec20498b00	merged4	1		0	0x9bf48e8
?	OnComponentOverlapEnd	REAL	0x573d380	0x5288e30		4c8944241848894c2408535657415548	merged4	0		0	0x9b9cbb0
?	OnComponentOverlapEnd	REAL	0x55b7290	0x53ab000		4c8944241848894c2408535657415548	merged4	1		0	0x9bf4930
?	OnExecute	REAL	0x4446240	0x4447830		48895c24084889742410574881ec2001	merged4	1		0	0x9b04898
?	OnGameplayAbilityEnded	REAL	0x573e5d0	0x5288f90		4885d2746d574883ec2080794d00488b	merged4	0		0	0x9b9d2c0
?	OnGameplayAbilityEnded	REAL	0x58e6da0	0x5496850		4885d20f848c00000048897424105748	merged4	1		0	0x9c32210
?	OnHealthChanged	REAL	0x58a8090	0x5484e70		4c8bdc55498d6be84881ec1001000048	merged4	1		0	0x9c2a6b8
?	OnInterpToggle	REAL	0x368fc50	0x3322800		488b89a003000041b001e9f1c90000c3	merged4	1		0	0x9a49d18
?	OnInterpToggle	REAL	0x368fc50	0x3322800		488b89a003000041b001e9f1c90000c3	merged4	1		0	0x9a51818
?	OnInterpToggle	REAL	0x368fc50	0x3322800		488b89a003000041b001e9f1c90000c3	merged4	1		0	0x9a51ad8
?	OnLevelShown	IMPL-PAGE-DARK	0x6a545f0	0x6a5a1c0	no image on disk has this .text page			0		0	0x9cb1cc8
?	OnLoginStateChanged	FORWARDER	0x2079ff4	0x207c030	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	1		0	0x9c3e898
?	OnLoginStateChanged	REAL	0x58a9160	0x550ffa0		4c8bdc5557498d6ba14881ece8000000	merged4	1		0	0x9c4a918
?	OnOwnerControllerChanged	REAL	0x573f770	0x52892b0		4d85c9744d574883ec2048895c243048	merged4	1		0	0x9b9cbf8
?	OnOwnerControllerChanged	REAL	0x55b7d60	0x53ab180		4d85c90f85d7e5feffc3488b5c245057	merged4	1		0	0x9bf4978
?	OnRep_StaticMesh	REAL	0x39e8810	0x39f2340		e9ab020000488944242057488b033bd6	merged4	1		0	0x9acc9d8
?	OnRep_bEnabled	FORWARDER	0x2c0b5c4	0x32ca3d0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0b8070000405357488b01ff	merged4	1		0	0x9a3f9a8
?	OnRep_bEnabled	FORWARDER	0x2c0b5c4	0x32ca3d0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0b8070000405357488b01ff	merged4	1		0	0x9a55d58
?	OnSourceEndPlay	IMPL-PAGE-DARK	0x42e71e0	0x42f1760	no image on disk has this .text page			1		0	0x9af4138
?	OpenSSL 'win32' shared library method	REAL	0x6f3a8d0	0x6f3a780		4053b830000000e874355e00482be048	merged4	1		0	0x9cd08b8
?	OpenSSL DH Method	REAL	0x6f2a650	0x6f2a400		48895c24105557415441564157b84000	merged4	1		0	0x9cd0548
?	OpenSSL DSA method	REAL	0x6f2e920	0x6f2e5f0		b838000000e826f55e00482be033c089	merged4	1		0	0x9cd05c8
?	OpenSSL PKCS#1 RSA	REAL	0x6efe1c0	0x6efdb10		4889542410894c240853555641554156	merged4	1		0	0x9cd0278
?	OpenSSL default	REAL	0x6f389a0	0x6f38930		4885c9750333c0c3488d05717ed90248	merged4	1		0	0x9cd0818
?	OpenSSL default user interface	IMPL-PAGE-DARK	0x6f784d0	0x6f78530	no image on disk has this .text page			0		0	0x9cd0c48
?	PKCS12	REAL	0x6f30fe0	0x6f30cc0		b828000000e866ce5e00482be04885c9	merged4	1		0	0x9cd0688
?	Play	REAL	0x33934a0	0x33ac3d0		40534883ec304883b99003000000488b	merged4	1		0	0x9a61100
?	PlayCameraAnimation	IMPL-PAGE-DARK	0x51f9860	0x51fe670	no image on disk has this .text page			0		0	0x9b8b670
?	PointPlaneProject	REAL	0x468f710	0x4697390		4883ec38f30f101a488bc1f3410f1069	merged4	0		0	0x9b1b228
?	PreCaptureActorThumbnail	IMPL-PAGE-DARK	0x6a54640	0x5fd3690	no image on disk has this .text page			1		0	0x9cb2668
?	ReconcileLoadout	REAL	0x585e900	0x528ed10		40554155488dac2448feffff4881ecb8	merged4	1		0	0x9b9ec48
?	RemoveColorParameter	IMPL-PAGE-DARK	0x2f13430	0x2f39c10	no image on disk has this .text page			1		0	0x9a0f068
?	RemoveData	REAL	0x450c060	0x4512f80		48895c2408574883ec20488bd9488bfa	merged4	0		0	0x9b0b5b8
?	RemoveDefault	IMPL-PAGE-DARK	0x5d77490	0x5d7bc70	no image on disk has this .text page			0		0	0x9c6c500
?	RemoveDefault	IMPL-PAGE-DARK	0x5d77500	0x5d7bc90	no image on disk has this .text page			0		0	0x9c6ccf8
?	RemoveDefault	IMPL-PAGE-DARK	0x5d775c0	0x5d7bcb0	no image on disk has this .text page			0		0	0x9c6d360
?	RemoveDefault	IMPL-PAGE-DARK	0x5d77680	0x5d7bcd0	no image on disk has this .text page			0		0	0x9c6e458
?	RemoveDefault	IMPL-PAGE-DARK	0x5d83710	0x5d88470	no image on disk has this .text page			0		0	0x9c6fa28
?	RemoveDefault	IMPL-PAGE-DARK	0x5d83880	0x5d88490	no image on disk has this .text page			0		0	0x9c70230
?	RemoveDefault	IMPL-PAGE-DARK	0x5d77490	0x5d7bc70	no image on disk has this .text page			0		0	0x9c70890
?	RemoveDefault	IMPL-PAGE-DARK	0x5d77680	0x5d7bcd0	no image on disk has this .text page			0		0	0x9c70ef0
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c6c548
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c6cd40
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c6d3a8
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c6e4a0
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c6e9c0
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c6fa70
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c70278
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c708d8
?	RemoveKey	FORWARDER	0x2079ff4	0x5d7bcf0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0d0020000415757488b01ff	merged4	0		0	0x9c70f38
?	RemoveScalarParameter	IMPL-PAGE-DARK	0x2f136b0	0x2f39cc0	no image on disk has this .text page			1		0	0x9a0f0b0
?	RemoveTag	REAL	0x450c3e0	0x45130d0		48895c2408574883ec20488bd9488bfa	merged4	0		0	0x9b0b600
?	Scopes	REAL	0x4ba5d30	0x4b91a20		40534883ec30488bda4883c130488d54	merged4	0		0	0x9b48e70
?	SelectAll	IMPL-PAGE-DARK	0x6435b00	0x64567b0	no image on disk has this .text page			0		0	0x9c9b6e0
?	ServerCancelReservationRequest	FORWARDER	0x37bf54c	0x49d4540	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa080080000488908488b01ff	merged4	0		0	0x9b2d938
?	ServerExecuteUsableInteraction	REAL	0x542b4d0	0x5289750		48895c2408574883ec400fb644247048	merged4	1		0	0x9c11cc0
?	ServerReservationRequest	FORWARDER	0x3826268	0x49d4c10	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa078080000405357488b01ff	merged4	0		0	0x9b2d980
?	ServerScriptProcessInteraction	IMPL-PAGE-DARK	0x574ab60	0x52898e0	no image on disk has this .text page			1		0	0x9b9ddd0
?	ServerScriptProcessInteraction	REAL	0x58eeff0	0x5496c30		48895c2408574883ec308b442460498b	merged4	1		0	0x9c32d50
?	ServerStopUsableInteraction	REAL	0x542b6a0	0x5289a40		48895c2408574883ec40488b01488bf9	merged4	1		0	0x9c11d08
?	SetAngle	IMPL-PAGE-DARK	0x566dbd0	0x5330cc0	no image on disk has this .text page			1		0	0x9bd3118
?	SetAreaClass	REAL	0x45ca990	0x45cc9b0		4053564883ec2848896c2440488bf248	merged4	1		0	0x9b0f6e8
?	SetAreaClass	REAL	0x45ca860	0x45cc810		4055564883ec2848895c2440488bf248	merged4	1		0	0x9b0f778
?	SetArriveTangent	IMPL-PAGE-DARK	0x5d779a0	0x5d7bd80	no image on disk has this .text page			0		0	0x9c6db40
?	SetArriveTangent	FORWARDER	0x207a048	0x35ca280	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa00803000032c34883ec2048	merged4	1		0	0x9c6f110
?	SetArriveTangentWeight	IMPL-PAGE-DARK	0x5d77a40	0x5d7be00	no image on disk has this .text page			0		0	0x9c6db88
?	SetArriveTangentWeight	FORWARDER	0x30d7a48	0x5d884b0	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa038030000415657488b01ff	merged4	0		0	0x9c6f158
?	SetBrush	FORWARDER	0x305dc8c	0x312d210	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa020030000415657488b01ff	merged4	1		0	0x9a17e60
?	SetBrushFromAsset	FORWARDER	0x305dc98	0x312d300	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0280300004155574881e988	merged4	1		0	0x9a17ea8
?	SetClientId	REAL	0x4ba7c70	0x4b93600		4883c130e991764b02498b4020488bf9	merged4	0		0	0x9b48eb8
?	SetColumn	REAL	0x310bcd0	0x312df10		895148488b49504885c9740f3b512874	merged4	1		0	0x9a20b38
?	SetData	REAL	0x450da30	0x45135a0		48895c24084889742410574883ec2048	merged4	0		0	0x9b0b648
?	SetDecalMaterial	REAL	0x3772af0	0x377c580		488b89900300004885c90f85d043edff	merged4	1		0	0x9a8b768
?	SetDefault	IMPL-PAGE-DARK	0x5d77ad0	0x5d7be80	no image on disk has this .text page			0		0	0x9c6c590
?	SetDefault	IMPL-PAGE-DARK	0x5d77bf0	0x5d7bf40	no image on disk has this .text page			0		0	0x9c6cd88
?	SetDefault	IMPL-PAGE-DARK	0x5d77cc0	0x5d7bfd0	no image on disk has this .text page			0		0	0x9c6d3f0
?	SetDefault	IMPL-PAGE-DARK	0x5d77d90	0x5d7c050	no image on disk has this .text page			1		0	0x9c6e4e8
?	SetDefault	IMPL-PAGE-DARK	0x5d83ca0	0x5d88540	no image on disk has this .text page			0		0	0x9c6fab8
?	SetDefault	IMPL-PAGE-DARK	0x5d83e40	0x5d885c0	no image on disk has this .text page			0		0	0x9c702c0
?	SetDefault	IMPL-PAGE-DARK	0x5d83f10	0x5d88650	no image on disk has this .text page			0		0	0x9c70920
?	SetDefault	IMPL-PAGE-DARK	0x5d83f60	0x5d88710	no image on disk has this .text page			0		0	0x9c70f80
?	SetDynamicMesh	IMPL-PAGE-DARK	0x4f64de0	0x4f692a0	no image on disk has this .text page			1		0	0x9b6a6f8
?	SetEnabled	REAL	0x36eada0	0x3703490		448b81d80300004183e0fe0fb6c2440b	merged4	0		0	0x9a89c58
?	SetEnabled	REAL	0x532d700	0x5330f50		8891e0000000c3415756415440534055	merged4	1		0	0x9bd1f30
?	SetEnabled	IMPL-PAGE-DARK	0x56faec0	0x539e530	no image on disk has this .text page			1		0	0x9bef9f8
?	SetEntrySpacing	REAL	0x4c609f0	0x4c76190		40534883ec300f29742420488bd90f28	merged4	0		0	0x9b5d188
?	SetEquirectProps	REAL	0x36eb030	0x3342a10		4883ec28f20f104130660f2e020f8507	merged4	1		0	0x9a57c58
