owner_kind,owner_index,owner_type,owner_unreal_path,member_kind,member_index,declaration,unreal_name,as_class_name,script_name,static_in_unreal,static_in_script,global_scope,not_as_property,trivial,world_context_arg,determines_output_arg,can_write,can_read,can_edit,gen_getter,gen_setter,gen_name,gen_handle,gen_unresolved_object,file_offset
struct,56,FOrientedBox,/Script/CoreUObject.OrientedBox,property,5,float64 ExtentY,ExtentY,,,,,,,,,,0,0,0,0,0,,0,0,0x385f
struct,56,FOrientedBox,/Script/CoreUObject.OrientedBox,property,6,float64 ExtentZ,ExtentZ,,,,,,,,,,0,0,0,0,0,,0,0,0x389f
struct,57,FPackedNormal,/Script/CoreUObject.PackedNormal,property,0,uint8 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x391a
struct,57,FPackedNormal,/Script/CoreUObject.PackedNormal,property,1,uint8 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x394c
struct,57,FPackedNormal,/Script/CoreUObject.PackedNormal,property,2,uint8 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x397e
struct,57,FPackedNormal,/Script/CoreUObject.PackedNormal,property,3,uint8 W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x39b0
struct,58,FPackedRGB10A2N,/Script/CoreUObject.PackedRGB10A2N,property,0,int Packed,Packed,,,,,,,,,,0,0,0,0,0,,0,0,0x3a21
struct,59,FPackedRGBA16N,/Script/CoreUObject.PackedRGBA16N,property,0,int XY,XY,,,,,,,,,,0,0,0,0,0,,0,0,0x3a98
struct,59,FPackedRGBA16N,/Script/CoreUObject.PackedRGBA16N,property,1,int ZW,ZW,,,,,,,,,,0,0,0,0,0,,0,0,0x3aca
struct,60,FPlatformInputDeviceState,/Script/CoreUObject.PlatformInputDeviceState,property,0,FPlatformUserId OwningPlatformUser,OwningPlatformUser,,,,,,,,,,0,0,0,0,0,,0,0,0x3b4f
struct,60,FPlatformInputDeviceState,/Script/CoreUObject.PlatformInputDeviceState,property,1,EInputDeviceConnectionState ConnectionState,ConnectionState,,,,,,,,,,0,0,0,0,0,,0,0,0x3bad
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,0,ELocalizedTextSourceCategory Category,Category,,,,,,,,,,0,0,0,0,0,,0,0,0x3c93
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,1,FString NativeCulture,NativeCulture,,,,,,,,,,0,0,0,0,0,,0,0,0x3cea
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,2,FString Namespace,Namespace,,,,,,,,,,0,0,0,0,0,,0,0,0x3d36
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,3,FString Key,Key,,,,,,,,,,0,0,0,0,0,,0,0,0x3d7a
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,4,FString NativeString,NativeString,,,,,,,,,,0,0,0,0,0,,0,0,0x3db2
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,5,"TMap<FString, FString> LocalizedStrings",LocalizedStrings,,,,,,,,,,0,0,0,0,0,,0,0,0x3dfc
struct,62,FPolyglotTextData,/Script/CoreUObject.PolyglotTextData,property,6,bool bIsMinimalPatch,bIsMinimalPatch,,,,,,,,,,0,0,0,0,0,,0,0,0x3e5d
struct,63,FPrimaryAssetId,/Script/CoreUObject.PrimaryAssetId,property,0,FPrimaryAssetType PrimaryAssetType,PrimaryAssetType,,,,,,,,,,0,0,0,0,0,,0,0,0x3ee9
struct,63,FPrimaryAssetId,/Script/CoreUObject.PrimaryAssetId,property,1,FName PrimaryAssetName,PrimaryAssetName,,,,,,,,,,0,0,0,0,0,,0,0,0x3f45
struct,64,FPrimaryAssetType,/Script/CoreUObject.PrimaryAssetType,property,0,const FName&,Name,,,,,,,,,,0,0,0,0,1,Name,0,0,0x3fd8
struct,65,FQualifiedFrameTime,/Script/CoreUObject.QualifiedFrameTime,property,0,FFrameTime Time,Time,,,,,,,,,,0,0,0,0,0,,0,0,0x405e
struct,65,FQualifiedFrameTime,/Script/CoreUObject.QualifiedFrameTime,property,1,FFrameRate Rate,Rate,,,,,,,,,,0,0,0,0,0,,0,0,0x409b
struct,66,FQuat4d,/Script/CoreUObject.Quat4d,property,0,float64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4107
struct,66,FQuat4d,/Script/CoreUObject.Quat4d,property,1,float64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x413b
struct,66,FQuat4d,/Script/CoreUObject.Quat4d,property,2,float64 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x416f
struct,66,FQuat4d,/Script/CoreUObject.Quat4d,property,3,float64 W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x41a3
struct,67,FRay,/Script/CoreUObject.Ray,property,0,FVector Origin,Origin,,,,,,,,,,0,0,0,0,0,,0,0,0x4200
struct,67,FRay,/Script/CoreUObject.Ray,property,1,FVector Direction,Direction,,,,,,,,,,0,0,0,0,0,,0,0,0x423e
struct,68,FRay3d,/Script/CoreUObject.Ray3d,property,0,FVector3d Origin,Origin,,,,,,,,,,0,0,0,0,0,,0,0,0x42af
struct,68,FRay3d,/Script/CoreUObject.Ray3d,property,1,FVector3d Direction,Direction,,,,,,,,,,0,0,0,0,0,,0,0,0x42ef
struct,69,FRay3f,/Script/CoreUObject.Ray3f,property,0,FVector3f Origin,Origin,,,,,,,,,,0,0,0,0,0,,0,0,0x4362
struct,69,FRay3f,/Script/CoreUObject.Ray3f,property,1,FVector3f Direction,Direction,,,,,,,,,,0,0,0,0,0,,0,0,0x43a2
struct,70,FRotator3d,/Script/CoreUObject.Rotator3d,property,0,float64 Pitch,Pitch,,,,,,,,,,0,0,0,0,0,,0,0,0x441d
struct,70,FRotator3d,/Script/CoreUObject.Rotator3d,property,1,float64 Yaw,Yaw,,,,,,,,,,0,0,0,0,0,,0,0,0x4459
struct,70,FRotator3d,/Script/CoreUObject.Rotator3d,property,2,float64 Roll,Roll,,,,,,,,,,0,0,0,0,0,,0,0,0x4491
struct,72,FSphere3d,/Script/CoreUObject.Sphere3d,property,0,FVector3d Center,Center,,,,,,,,,,0,0,0,0,0,,0,0,0x453b
struct,72,FSphere3d,/Script/CoreUObject.Sphere3d,property,1,float64 W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x457b
struct,73,FTemplateString,/Script/CoreUObject.TemplateString,property,0,FString Template,Template,,,,,,,,,,0,0,0,0,0,,0,0,0x45ee
struct,74,FTimecode,/Script/CoreUObject.Timecode,property,0,int Hours,Hours,,,,,,,,,,0,0,0,0,0,,0,0,0x4663
struct,74,FTimecode,/Script/CoreUObject.Timecode,property,1,int Minutes,Minutes,,,,,,,,,,0,0,0,0,0,,0,0,0x469b
struct,74,FTimecode,/Script/CoreUObject.Timecode,property,2,int Seconds,Seconds,,,,,,,,,,0,0,0,0,0,,0,0,0x46d7
struct,74,FTimecode,/Script/CoreUObject.Timecode,property,3,int Frames,Frames,,,,,,,,,,0,0,0,0,0,,0,0,0x4713
struct,74,FTimecode,/Script/CoreUObject.Timecode,property,4,bool bDropFrameFormat,bDropFrameFormat,,,,,,,,,,0,0,0,0,0,,0,0,0x474d
struct,76,FTransform3d,/Script/CoreUObject.Transform3d,property,0,FQuat4d Rotation,Rotation,,,,,,,,,,0,0,0,0,0,,0,0,0x4808
struct,76,FTransform3d,/Script/CoreUObject.Transform3d,property,1,FVector3d Translation,Translation,,,,,,,,,,0,0,0,0,0,,0,0,0x484a
struct,76,FTransform3d,/Script/CoreUObject.Transform3d,property,2,FVector3d Scale3D,Scale3D,,,,,,,,,,0,0,0,0,0,,0,0,0x4894
struct,77,FUint32Point,/Script/CoreUObject.Uint32Point,property,0,int X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x490f
struct,77,FUint32Point,/Script/CoreUObject.Uint32Point,property,1,int Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x493f
struct,78,FUint32Vector,/Script/CoreUObject.Uint32Vector,property,0,uint X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x49aa
struct,78,FUint32Vector,/Script/CoreUObject.Uint32Vector,property,1,uint Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x49db
struct,78,FUint32Vector,/Script/CoreUObject.Uint32Vector,property,2,uint Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x4a0c
struct,79,FUint32Vector2,/Script/CoreUObject.Uint32Vector2,property,0,uint X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4a7a
struct,79,FUint32Vector2,/Script/CoreUObject.Uint32Vector2,property,1,uint Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4aab
struct,80,FUint32Vector4,/Script/CoreUObject.Uint32Vector4,property,0,uint X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4b19
struct,80,FUint32Vector4,/Script/CoreUObject.Uint32Vector4,property,1,uint Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4b4a
struct,80,FUint32Vector4,/Script/CoreUObject.Uint32Vector4,property,2,uint Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x4b7b
struct,80,FUint32Vector4,/Script/CoreUObject.Uint32Vector4,property,3,uint W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x4bac
struct,81,FUint64Point,/Script/CoreUObject.Uint64Point,property,0,int64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4c16
struct,81,FUint64Point,/Script/CoreUObject.Uint64Point,property,1,int64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4c48
struct,82,FUint64Vector,/Script/CoreUObject.Uint64Vector,property,0,uint64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4cb5
struct,82,FUint64Vector,/Script/CoreUObject.Uint64Vector,property,1,uint64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4ce8
struct,82,FUint64Vector,/Script/CoreUObject.Uint64Vector,property,2,uint64 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x4d1b
struct,83,FUint64Vector2,/Script/CoreUObject.Uint64Vector2,property,0,uint64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4d8b
struct,83,FUint64Vector2,/Script/CoreUObject.Uint64Vector2,property,1,uint64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4dbe
struct,84,FUint64Vector4,/Script/CoreUObject.Uint64Vector4,property,0,uint64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4e2e
struct,84,FUint64Vector4,/Script/CoreUObject.Uint64Vector4,property,1,uint64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4e61
struct,84,FUint64Vector4,/Script/CoreUObject.Uint64Vector4,property,2,uint64 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x4e94
struct,84,FUint64Vector4,/Script/CoreUObject.Uint64Vector4,property,3,uint64 W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x4ec7
struct,85,FUintPoint,/Script/CoreUObject.UintPoint,property,0,int X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4f2f
struct,85,FUintPoint,/Script/CoreUObject.UintPoint,property,1,int Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4f5f
struct,86,FUintVector,/Script/CoreUObject.UintVector,property,0,uint X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x4fc6
struct,86,FUintVector,/Script/CoreUObject.UintVector,property,1,uint Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x4ff7
struct,86,FUintVector,/Script/CoreUObject.UintVector,property,2,uint Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x5028
struct,87,FUintVector2,/Script/CoreUObject.UintVector2,property,0,uint X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x5092
struct,87,FUintVector2,/Script/CoreUObject.UintVector2,property,1,uint Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x50c3
struct,88,FUintVector4,/Script/CoreUObject.UintVector4,property,0,uint X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x512d
struct,88,FUintVector4,/Script/CoreUObject.UintVector4,property,1,uint Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x515e
struct,88,FUintVector4,/Script/CoreUObject.UintVector4,property,2,uint Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x518f
struct,88,FUintVector4,/Script/CoreUObject.UintVector4,property,3,uint W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x51c0
struct,89,FVector4d,/Script/CoreUObject.Vector4d,property,0,float64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x5224
struct,89,FVector4d,/Script/CoreUObject.Vector4d,property,1,float64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x5258
struct,89,FVector4d,/Script/CoreUObject.Vector4d,property,2,float64 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x528c
struct,89,FVector4d,/Script/CoreUObject.Vector4d,property,3,float64 W,W,,,,,,,,,,0,0,0,0,0,,0,0,0x52c0
struct,90,FFloatRK4SpringInterpolator,/Script/Engine.FloatRK4SpringInterpolator,property,0,float32 StiffnessConstant,StiffnessConstant,,,,,,,,,,0,0,0,0,0,,0,0,0x5346
struct,90,FFloatRK4SpringInterpolator,/Script/Engine.FloatRK4SpringInterpolator,property,1,float32 DampeningRatio,DampeningRatio,,,,,,,,,,0,0,0,0,0,,0,0,0x539a
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,0,FString ArgumentName,ArgumentName,,,,,,,,,,0,0,0,0,0,,0,0,0x542a
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,1,EFormatArgumentType ArgumentValueType,ArgumentValueType,,,,,,,,,,0,0,0,0,0,,0,0,0x5474
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,2,FText ArgumentValue,ArgumentValue,,,,,,,,,,0,0,0,0,0,,0,0,0x54d4
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,3,int64 ArgumentValueInt,ArgumentValueInt,,,,,,,,,,0,0,0,0,0,,0,0,0x551e
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,4,float32 ArgumentValueFloat,ArgumentValueFloat,,,,,,,,,,0,0,0,0,0,,0,0,0x556e
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,5,float64 ArgumentValueDouble,ArgumentValueDouble,,,,,,,,,,0,0,0,0,0,,0,0,0x55c4
struct,91,FFormatArgumentData,/Script/Engine.FormatArgumentData,property,6,ETextGender ArgumentValueGender,ArgumentValueGender,,,,,,,,,,0,0,0,0,0,,0,0,0x561c
struct,92,FVectorRK4SpringInterpolator,/Script/Engine.VectorRK4SpringInterpolator,property,0,float32 StiffnessConstant,StiffnessConstant,,,,,,,,,,0,0,0,0,0,,0,0,0x56cc
struct,92,FVectorRK4SpringInterpolator,/Script/Engine.VectorRK4SpringInterpolator,property,1,float32 DampeningRatio,DampeningRatio,,,,,,,,,,0,0,0,0,0,,0,0,0x5720
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,0,UPrimitiveComponent unresolved_object Component,Component,,,,,,,,,,0,0,0,0,0,,0,0,0x57fa
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,1,FVector Location,Location,,,,,,,,,,0,0,0,0,0,,0,0,0x585c
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,2,FVector Velocity,Velocity,,,,,,,,,,0,0,0,0,0,,0,0,0x589e
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,3,FVector AngularVelocity,AngularVelocity,,,,,,,,,,0,0,0,0,0,,0,0,0x58e0
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,4,FVector Extents,Extents,,,,,,,,,,0,0,0,0,0,,0,0,0x5930
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,5,float32 Mass,Mass,,,,,,,,,,0,0,0,0,0,,0,0,0x5970
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,6,int Index,Index,,,,,,,,,,0,0,0,0,0,,0,0,0x59aa
struct,94,FChaosBreakEvent,/Script/Engine.ChaosBreakEvent,property,7,bool bFromCrumble,bFromCrumble,,,,,,,,,,0,0,0,0,0,,0,0,0x59e2
struct,95,FCollisionChaosEvent,/Script/Engine.CollisionChaosEvent,property,0,FVector Location,Location,,,,,,,,,,0,0,0,0,0,,0,0,0x5a6d
struct,95,FCollisionChaosEvent,/Script/Engine.CollisionChaosEvent,property,1,FVector AccumulatedImpulse,AccumulatedImpulse,,,,,,,,,,0,0,0,0,0,,0,0,0x5aaf
struct,95,FCollisionChaosEvent,/Script/Engine.CollisionChaosEvent,property,2,FVector Normal,Normal,,,,,,,,,,0,0,0,0,0,,0,0,0x5b05
struct,95,FCollisionChaosEvent,/Script/Engine.CollisionChaosEvent,property,3,float32 PenetrationDepth,PenetrationDepth,,,,,,,,,,0,0,0,0,0,,0,0,0x5b43
struct,95,FCollisionChaosEvent,/Script/Engine.CollisionChaosEvent,property,4,FCollisionChaosEventBodyInfo Body1,Body1,,,,,,,,,,0,0,0,0,0,,0,0,0x5b95
struct,95,FCollisionChaosEvent,/Script/Engine.CollisionChaosEvent,property,5,FCollisionChaosEventBodyInfo Body2,Body2,,,,,,,,,,0,0,0,0,0,,0,0,0x5be6
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,0,FVector Velocity,Velocity,,,,,,,,,,0,0,0,0,0,,0,0,0x5c8b
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,1,FVector DeltaVelocity,DeltaVelocity,,,,,,,,,,0,0,0,0,0,,0,0,0x5ccd
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,2,FVector AngularVelocity,AngularVelocity,,,,,,,,,,0,0,0,0,0,,0,0,0x5d19
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,3,float32 Mass,Mass,,,,,,,,,,0,0,0,0,0,,0,0,0x5d69
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,4,UPhysicalMaterial unresolved_object PhysMaterial,PhysMaterial,,,,,,,,,,0,0,0,0,0,,0,0,0x5da3
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,5,TWeakObjectPtr<UPrimitiveComponent> Component,Component,,,,,,,,,,0,0,0,0,0,,0,0,0x5e09
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,6,int BodyIndex,BodyIndex,,,,,,,,,,0,0,0,0,0,,0,0,0x5e69
struct,96,FCollisionChaosEventBodyInfo,/Script/Engine.CollisionChaosEventBodyInfo,property,7,FName BoneName,BoneName,,,,,,,,,,0,0,0,0,0,,0,0,0x5ea9
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,0,UPrimitiveComponent unresolved_object Component,Component,,,,,,,,,,0,0,0,0,0,,0,0,0x5f2d
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,1,FVector Location,Location,,,,,,,,,,0,0,0,0,0,,0,0,0x5f8f
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,2,FQuat Orientation,Orientation,,,,,,,,,,0,0,0,0,0,,0,0,0x5fd1
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,3,FVector LinearVelocity,LinearVelocity,,,,,,,,,,0,0,0,0,0,,0,0,0x6017
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,4,FVector AngularVelocity,AngularVelocity,,,,,,,,,,0,0,0,0,0,,0,0,0x6065
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,5,float32 Mass,Mass,,,,,,,,,,0,0,0,0,0,,0,0,0x60b5
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,6,FBox LocalBounds,LocalBounds,,,,,,,,,,0,0,0,0,0,,0,0,0x60ef
struct,97,FChaosCrumblingEvent,/Script/Engine.ChaosCrumblingEvent,property,7,TArray<int> Children,Children,,,,,,,,,,0,0,0,0,0,,0,0,0x6134
struct,100,FVector_NetQuantize,/Script/Engine.Vector_NetQuantize,property,0,float64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x6230
struct,100,FVector_NetQuantize,/Script/Engine.Vector_NetQuantize,property,1,float64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x6264
struct,100,FVector_NetQuantize,/Script/Engine.Vector_NetQuantize,property,2,float64 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x6298
struct,101,FVector_NetQuantizeNormal,/Script/Engine.Vector_NetQuantizeNormal,property,0,float64 X,X,,,,,,,,,,0,0,0,0,0,,0,0,0x631a
struct,101,FVector_NetQuantizeNormal,/Script/Engine.Vector_NetQuantizeNormal,property,1,float64 Y,Y,,,,,,,,,,0,0,0,0,0,,0,0,0x634e
struct,101,FVector_NetQuantizeNormal,/Script/Engine.Vector_NetQuantizeNormal,property,2,float64 Z,Z,,,,,,,,,,0,0,0,0,0,,0,0,0x6382
struct,102,FKey,/Script/InputCore.Key,property,0,const FName&,KeyName,,,,,,,,,,0,0,0,0,1,KeyName,0,0,0x63dd
struct,103,FSubtitleCue,/Script/Engine.SubtitleCue,property,0,FText Text,Text,,,,,,,,,,0,0,0,0,0,,0,0,0x6456
struct,103,FSubtitleCue,/Script/Engine.SubtitleCue,property,1,float32 Time,Time,,,,,,,,,,0,0,0,0,0,,0,0,0x648e
struct,104,FChaosRemovalEvent,/Script/Engine.ChaosRemovalEvent,property,0,UPrimitiveComponent unresolved_object Component,Component,,,,,,,,,,0,0,0,0,0,,0,0,0x6508
struct,104,FChaosRemovalEvent,/Script/Engine.ChaosRemovalEvent,property,1,FVector Location,Location,,,,,,,,,,0,0,0,0,0,,0,0,0x656a
struct,104,FChaosRemovalEvent,/Script/Engine.ChaosRemovalEvent,property,2,float32 Mass,Mass,,,,,,,,,,0,0,0,0,0,,0,0,0x65ac
struct,105,FTickFunction,/Script/Engine.TickFunction,property,0,ETickingGroup TickGroup,TickGroup,,,,,,,,,,0,0,0,0,0,,0,0,0x661c
struct,105,FTickFunction,/Script/Engine.TickFunction,property,1,ETickingGroup EndTickGroup,EndTickGroup,,,,,,,,,,0,0,0,0,0,,0,0,0x6666
struct,105,FTickFunction,/Script/Engine.TickFunction,property,2,,bTickEvenWhenPaused,,,,,,,,,,0,0,1,0,0,,0,0,0x66b6
struct,105,FTickFunction,/Script/Engine.TickFunction,property,3,,bStartWithTickEnabled,,,,,,,,,,0,0,1,0,0,,0,0,0x66f2
struct,105,FTickFunction,/Script/Engine.TickFunction,property,4,,bAllowTickOnDedicatedServer,,,,,,,,,,0,0,1,0,0,,0,0,0x6730
struct,105,FTickFunction,/Script/Engine.TickFunction,property,5,float32 TickInterval,TickInterval,,,,,,,,,,0,0,0,0,0,,0,0,0x6774
struct,106,FActorComponentTickFunction,/Script/Engine.ActorComponentTickFunction,property,0,ETickingGroup TickGroup,TickGroup,,,,,,,,,,0,0,0,0,0,,0,0,0x6810
struct,106,FActorComponentTickFunction,/Script/Engine.ActorComponentTickFunction,property,1,ETickingGroup EndTickGroup,EndTickGroup,,,,,,,,,,0,0,0,0,0,,0,0,0x685a
struct,106,FActorComponentTickFunction,/Script/Engine.ActorComponentTickFunction,property,2,,bTickEvenWhenPaused,,,,,,,,,,0,0,1,0,0,,0,0,0x68aa
struct,106,FActorComponentTickFunction,/Script/Engine.ActorComponentTickFunction,property,3,,bStartWithTickEnabled,,,,,,,,,,0,0,1,0,0,,0,0,0x68e6
struct,106,FActorComponentTickFunction,/Script/Engine.ActorComponentTickFunction,property,4,,bAllowTickOnDedicatedServer,,,,,,,,,,0,0,1,0,0,,0,0,0x6924
struct,106,FActorComponentTickFunction,/Script/Engine.ActorComponentTickFunction,property,5,float32 TickInterval,TickInterval,,,,,,,,,,0,0,0,0,0,,0,0,0x6968
struct,107,FInterpControlPoint,/Script/Engine.InterpControlPoint,property,0,FVector PositionControlPoint,PositionControlPoint,,,,,,,,,,0,0,0,0,0,,0,0,0x69f4
struct,107,FInterpControlPoint,/Script/Engine.InterpControlPoint,property,1,bool bPositionIsRelative,bPositionIsRelative,,,,,,,,,,0,0,0,0,0,,0,0,0x6a4e
struct,108,FDebugFloatHistory,/Script/Engine.DebugFloatHistory,property,0,int MaxSamples,MaxSamples,,,,,,,,,,0,0,0,0,0,,0,0,0x6ae3
struct,108,FDebugFloatHistory,/Script/Engine.DebugFloatHistory,property,1,float32 MinValue,MinValue,,,,,,,,,,0,0,0,0,0,,0,0,0x6b25
struct,108,FDebugFloatHistory,/Script/Engine.DebugFloatHistory,property,2,float32 MaxValue,MaxValue,,,,,,,,,,0,0,0,0,0,,0,0,0x6b67
struct,108,FDebugFloatHistory,/Script/Engine.DebugFloatHistory,property,3,bool bAutoAdjustMinMax,bAutoAdjustMinMax,,,,,,,,,,0,0,0,0,0,,0,0,0x6ba9
struct,109,FBaseComponentReference,/Script/Engine.BaseComponentReference,property,0,FName ComponentProperty,ComponentProperty,,,,,,,,,,0,0,0,0,0,,0,0,0x6c44
struct,109,FBaseComponentReference,/Script/Engine.BaseComponentReference,property,1,FString PathToComponent,PathToComponent,,,,,,,,,,0,0,0,0,0,,0,0,0x6c96
struct,110,FSoftComponentReference,/Script/Engine.SoftComponentReference,property,0,TSoftObjectPtr<AActor> OtherActor,OtherActor,,,,,,,,,,0,0,0,0,0,,0,0,0x6d30
struct,110,FSoftComponentReference,/Script/Engine.SoftComponentReference,property,1,FName ComponentProperty,ComponentProperty,,,,,,,,,,0,0,0,0,0,,0,0,0x6d85
struct,110,FSoftComponentReference,/Script/Engine.SoftComponentReference,property,2,FString PathToComponent,PathToComponent,,,,,,,,,,0,0,0,0,0,,0,0,0x6dd7
struct,111,FComponentReference,/Script/Engine.ComponentReference,property,0,TWeakObjectPtr<AActor> OtherActor,OtherActor,,,,,,,,,,0,0,0,0,0,,0,0,0x6e69
struct,111,FComponentReference,/Script/Engine.ComponentReference,property,1,FName ComponentProperty,ComponentProperty,,,,,,,,,,0,0,0,0,0,,0,0,0x6ebe
struct,111,FComponentReference,/Script/Engine.ComponentReference,property,2,FString PathToComponent,PathToComponent,,,,,,,,,,0,0,0,0,0,,0,0,0x6f10
struct,114,FCollisionProfileName,/Script/Engine.CollisionProfileName,property,0,FName Name,Name,,,,,,,,,,0,0,0,0,0,,0,0,0x7018
struct,116,FUserActivity,/Script/Engine.UserActivity,property,0,FString ActionName,ActionName,,,,,,,,,,0,0,0,0,0,,0,0,0x70be
struct,117,FFloatAnimationAttribute,/Script/Engine.FloatAnimationAttribute,property,0,float32 Value,Value,,,,,,,,,,0,0,0,0,0,,0,0,0x7150
struct,118,FIntegerAnimationAttribute,/Script/Engine.IntegerAnimationAttribute,property,0,int Value,Value,,,,,,,,,,0,0,0,0,0,,0,0,0x71dc
struct,119,FStringAnimationAttribute,/Script/Engine.StringAnimationAttribute,property,0,FString Value,Value,,,,,,,,,,0,0,0,0,0,,0,0,0x7262
struct,120,FTransformAnimationAttribute,/Script/Engine.TransformAnimationAttribute,property,0,FTransform Value,Value,,,,,,,,,,0,0,0,0,0,,0,0,0x72f2
struct,121,FVectorAnimationAttribute,/Script/Engine.VectorAnimationAttribute,property,0,FVector Value,Value,,,,,,,,,,0,0,0,0,0,,0,0,0x737f
struct,122,FQuaternionAnimationAttribute,/Script/Engine.QuaternionAnimationAttribute,property,0,FQuat Value,Value,,,,,,,,,,0,0,0,0,0,,0,0,0x7411
