t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,AccX,AccY,AccZ,CIV1x,CIV1y,CIV1z,CIV2x,CIV2y,CIV2z,CIV3x,CIV3y,CIV3z,CIVmaxMag2D,Mode,GravScale,AnalogMod,AirCtl,AirCtlBoost,AirCtlThr,FallLatFr
39.416,1788986326.749,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
39.520,1788986326.853,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
39.626,1788986326.959,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
39.743,1788986327.076,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
39.845,1788986327.178,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
39.958,1788986327.291,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.061,1788986327.394,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.164,1788986327.497,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.300,1788986327.633,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.403,1788986327.737,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.517,1788986327.850,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.620,1788986327.953,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.734,1788986328.067,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.836,1788986328.169,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
40.950,1788986328.283,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.052,1788986328.386,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.184,1788986328.517,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.286,1788986328.619,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.408,1788986328.741,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.511,1788986328.844,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.614,1788986328.947,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.742,1788986329.075,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.845,1788986329.179,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
41.958,1788986329.291,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.060,1788986329.393,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.163,1788986329.496,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.266,1788986329.599,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.391,1788986329.724,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.494,1788986329.827,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.595,1788986329.929,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.698,1788986330.032,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.807,1788986330.141,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
42.933,1788986330.266,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.035,1788986330.369,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.149,1788986330.482,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.252,1788986330.585,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.383,1788986330.717,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.486,1788986330.819,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.607,1788986330.941,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.710,1788986331.043,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.813,1788986331.146,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
43.933,1788986331.266,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.034,1788986331.368,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.140,1788986331.474,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.244,1788986331.577,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.366,1788986331.699,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.469,1788986331.802,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.572,1788986331.905,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.699,1788986332.032,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.807,1788986332.140,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
44.910,1788986332.243,0.000,-1.285,385.985,0.000,0.000,0.000,-35355.339,-35355.339,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
45.013,1788986332.346,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
45.140,1788986332.473,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
45.244,1788986332.577,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
45.357,1788986332.690,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
45.460,1788986332.793,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
45.562,1788986332.895,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
45.665,1788986332.999,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
45.790,1788986333.123,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
45.892,1788986333.225,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
46.006,1788986333.339,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
46.132,1788986333.465,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.235,1788986333.569,0.000,-1.285,385.985,0.000,0.000,0.000,50000.000,0.001,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.348,1788986333.681,0.000,-1.285,385.985,0.000,0.000,0.000,50000.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.450,1788986333.784,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,1.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.554,1788986333.887,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,1.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.681,1788986334.015,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.784,1788986334.117,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
46.906,1788986334.239,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.009,1788986334.343,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.131,1788986334.464,0.000,-1.285,385.985,0.000,0.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.234,1788986334.568,-0.469,-1.389,385.984,-34.814,-7.736,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,7,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.347,1788986334.681,-14.410,-4.487,385.984,-178.399,-39.644,0.000,35355.339,-35355.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.457,1788986334.790,-32.843,-8.583,385.984,-164.512,-36.558,0.000,35355.339,-35355.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.559,1788986334.892,-49.054,-12.185,385.847,-152.750,-33.889,-15.836,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.673,1788986335.006,-66.785,-15.974,380.234,-164.425,-33.437,-92.674,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.806,1788986335.139,-88.082,-20.246,355.851,-153.352,-30.700,-280.347,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
47.909,1788986335.242,-103.282,-23.289,319.177,-141.932,-28.413,-431.760,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.022,1788986335.356,-118.946,-26.425,259.681,-130.164,-26.058,-601.111,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.125,1788986335.458,-131.461,-28.930,192.368,-120.760,-24.175,-747.819,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.229,1788986335.562,-143.635,-31.367,105.896,-111.611,-22.344,-901.922,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,3,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.364,1788986335.697,-147.515,-87.444,90.150,-0.007,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.467,1788986335.800,-147.515,-137.020,90.150,-0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,1.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.581,1788986335.914,-147.515,-192.539,90.150,-0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.697,1788986336.030,-147.515,-249.113,90.150,-0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.806,1788986336.139,-147.515,-301.883,90.150,0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
48.909,1788986336.242,-147.515,-351.707,90.150,0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
49.039,1788986336.372,-147.515,-416.936,90.150,0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,1.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
49.142,1788986336.475,-147.515,-464.796,90.150,0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
49.245,1788986336.578,-147.515,-516.324,90.150,0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
49.347,1788986336.681,-147.515,-565.065,90.150,0.000,-487.000,0.000,0.000,-50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
49.455,1788986336.788,-147.515,-607.778,90.150,0.000,-123.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
49.558,1788986336.891,-147.515,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
49.672,1788986337.005,-147.515,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
49.788,1788986337.122,-147.515,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
49.890,1788986337.224,-147.515,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
49.993,1788986337.326,-147.515,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
50.122,1788986337.455,-147.515,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
50.225,1788986337.558,-109.221,-609.732,90.150,487.000,0.000,0.000,50000.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
50.363,1788986337.696,-42.295,-609.732,90.150,487.000,0.000,0.000,50000.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
50.467,1788986337.800,6.830,-609.732,90.150,487.000,0.000,0.000,50000.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
50.569,1788986337.902,38.771,-609.732,90.150,62.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
50.697,1788986338.030,39.315,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
50.800,1788986338.133,39.315,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
50.913,1788986338.246,39.315,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
51.030,1788986338.363,39.315,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
51.155,1788986338.489,39.315,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
51.263,1788986338.596,39.315,-609.732,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
51.365,1788986338.698,39.315,-566.410,90.150,0.000,487.000,0.000,-0.000,50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
51.469,1788986338.802,39.315,-516.547,90.150,0.000,487.000,0.000,-0.000,50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
51.572,1788986338.905,39.315,-465.216,90.150,0.000,487.000,0.000,-0.000,50000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,1.000,0.000,1.0000,1,1.0000,1.0000,0.0150,2.0000,25.0000,0.3750
51.687,1788986339.021,39.315,-414.429,90.150,0.000,355.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
51.791,1788986339.124,39.315,-404.613,90.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
