t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,Vel2D,AccX,AccY,AccZ,Acc2D,CIVmaxMag2D,Mode,GravScale,AnalogMod,TSFS,Gate,Living,F08,RandX,RandY
244.517,1788986988.762,2522.251,-1007.953,-55917.713,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.7081,1,1,0x200265E1710,0.526,-0.851
244.619,1788986988.865,2522.251,-1007.953,-56020.164,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.8081,1,1,0x200265E1710,0.526,-0.851
244.722,1788986988.968,2522.251,-1007.953,-56122.614,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.9081,1,1,0x200265E1710,0.526,-0.851
244.825,1788986989.070,2522.251,-1007.953,-56225.065,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.0081,1,1,0x200265E1710,0.526,-0.851
244.928,1788986989.174,2522.251,-1007.953,-56327.516,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.1081,1,1,0x200265E1710,0.526,-0.851
245.031,1788986989.277,2522.251,-1007.953,-56430.162,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.2083,1,1,0x200265E1710,0.526,-0.851
245.150,1788986989.395,2522.251,-1007.953,-56566.763,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.3416,1,1,0x200265E1710,0.526,-0.851
245.252,1788986989.498,2522.251,-1007.953,-56669.214,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.4416,1,1,0x200265E1710,0.526,-0.851
245.374,1788986989.619,2522.251,-1007.953,-56805.815,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.5750,1,1,0x200265E1710,0.526,-0.851
245.477,1788986989.721,2522.251,-1007.953,-56908.266,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,56.6750,1,1,0x200265E1710,0.526,-0.851
245.599,1788986989.845,2522.251,-1007.953,-57010.716,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,56.7750,1,1,0x200265E1710,-0.694,-0.720
245.703,1788986989.948,2522.251,-1007.953,-57113.167,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,56.8750,1,1,0x200265E1710,-0.694,-0.720
245.805,1788986990.050,2522.251,-1007.953,-57215.618,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.0083,1,1,0x200265E1710,-0.694,-0.720
245.924,1788986990.170,2522.251,-1007.953,-57352.219,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.1083,1,1,0x200265E1710,-0.694,-0.720
246.027,1788986990.273,2522.251,-1007.953,-57454.670,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.2083,1,1,0x200265E1710,-0.694,-0.720
246.141,1788986990.388,2522.251,-1007.953,-57591.271,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.3416,1,1,0x200265E1710,-0.694,-0.720
246.258,1788986990.504,2522.251,-1007.953,-57693.722,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.4416,1,1,0x200265E1710,-0.694,-0.720
246.365,1788986990.610,2522.251,-1007.953,-57796.172,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.5416,1,1,0x200265E1710,-0.694,-0.720
246.467,1788986990.712,2522.251,-1007.953,-57898.623,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.6416,1,1,0x200265E1710,-0.694,-0.720
246.590,1788986990.836,2522.251,-1007.953,-58035.224,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.7749,1,1,0x200265E1710,-0.694,-0.720
246.693,1788986990.939,2522.251,-1007.953,-58137.675,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.8749,1,1,0x200265E1710,-0.694,-0.720
246.796,1788986991.040,2522.251,-1007.953,-58240.126,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,57.9749,1,1,0x200265E1710,-0.694,-0.720
246.915,1788986991.161,2522.251,-1007.953,-58376.727,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,58.1083,1,1,0x200265E1710,-0.694,-0.720
247.018,1788986991.263,2522.251,-1007.953,-58479.178,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,58.2083,1,1,0x200265E1710,-0.694,-0.720
247.140,1788986991.386,2522.251,-1007.953,-58615.779,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,58.3416,1,1,0x200265E1710,-0.694,-0.720
247.243,1788986991.489,2522.251,-1007.953,-58718.230,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,58.4416,1,1,0x200265E1710,-0.694,-0.720
247.346,1788986991.592,2522.251,-1007.953,-58820.681,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,58.5416,1,1,0x200265E1710,-0.694,-0.720
247.457,1788986991.702,2522.251,-1007.953,-58923.132,0.000,0.000,-1000.000,0.000,-34723.565,-35976.020,0.000,50000.0,1.0000,3,1.0000,1.0000,58.6416,1,1,0x200265E1710,-0.694,-0.720
247.559,1788986991.804,2522.251,-1007.953,-59025.583,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,58.7416,1,1,0x200265E1710,-0.511,0.860
247.681,1788986991.927,2522.251,-1007.953,-59162.184,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,58.8749,1,1,0x200265E1710,-0.511,0.860
247.799,1788986992.044,2522.251,-1007.953,-59264.635,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,58.9749,1,1,0x200265E1710,-0.511,0.860
247.906,1788986992.151,2522.251,-1007.953,-59367.086,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.1083,1,1,0x200265E1710,-0.511,0.860
248.008,1788986992.253,2522.251,-1007.953,-59503.687,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.2083,1,1,0x200265E1710,-0.511,0.860
248.110,1788986992.355,2522.251,-1007.953,-59606.138,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.3083,1,1,0x200265E1710,-0.511,0.860
248.232,1788986992.478,2522.251,-1007.953,-59708.588,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.4082,1,1,0x200265E1710,-0.511,0.860
248.335,1788986992.580,2522.251,-1007.953,-59811.039,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.5082,1,1,0x200265E1710,-0.511,0.860
248.437,1788986992.682,2522.251,-1007.953,-59913.490,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.6416,1,1,0x200265E1710,-0.511,0.860
248.556,1788986992.802,2522.251,-1007.953,-60050.090,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.7416,1,1,0x200265E1710,-0.511,0.860
248.659,1788986992.904,2522.251,-1007.953,-60152.542,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.8416,1,1,0x200265E1710,-0.511,0.860
248.781,1788986993.027,2522.251,-1007.953,-60289.143,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,59.9749,1,1,0x200265E1710,-0.511,0.860
248.883,1788986993.129,2522.251,-1007.953,-60391.594,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,60.0749,1,1,0x200265E1710,-0.511,0.860
249.006,1788986993.252,2522.251,-1007.953,-60494.045,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,60.2082,1,1,0x200265E1710,-0.511,0.860
249.109,1788986993.355,2522.251,-1007.953,-60630.646,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,60.3082,1,1,0x200265E1710,-0.511,0.860
249.212,1788986993.457,2522.251,-1007.953,-60733.097,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,60.4082,1,1,0x200265E1710,-0.511,0.860
249.331,1788986993.577,2522.251,-1007.953,-60835.548,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,60.5082,1,1,0x200265E1710,-0.511,0.860
249.439,1788986993.685,2522.251,-1007.953,-60937.999,0.000,0.000,-1000.000,0.000,-25549.426,42979.377,0.000,50000.0,1.0000,3,1.0000,1.0000,60.6416,1,1,0x200265E1710,-0.511,0.860
249.542,1788986993.787,2522.251,-1007.953,-61074.600,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,60.7416,1,1,0x200265E1710,0.457,0.889
249.645,1788986993.891,2522.251,-1007.953,-61177.050,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,60.8416,1,1,0x200265E1710,0.457,0.889
249.764,1788986994.010,2522.251,-1007.953,-61279.501,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,60.9416,1,1,0x200265E1710,0.457,0.889
249.867,1788986994.113,2522.251,-1007.953,-61381.952,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.0416,1,1,0x200265E1710,0.457,0.889
249.970,1788986994.215,2522.251,-1007.953,-61484.516,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.1750,1,1,0x200265E1710,0.457,0.889
250.072,1788986994.319,2522.251,-1007.953,-61586.966,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.2750,1,1,0x200265E1710,0.457,0.889
250.176,1788986994.422,2522.251,-1007.953,-61723.567,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.3750,1,1,0x200265E1710,0.457,0.889
250.279,1788986994.524,2522.251,-1007.953,-61826.018,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.4750,1,1,0x200265E1710,0.457,0.889
250.381,1788986994.626,2522.251,-1007.953,-61928.469,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.5750,1,1,0x200265E1710,0.457,0.889
250.483,1788986994.729,2522.251,-1007.953,-62030.920,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.6750,1,1,0x200265E1710,0.457,0.889
250.589,1788986994.834,2522.251,-1007.953,-62133.370,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.7750,1,1,0x200265E1710,0.457,0.889
250.690,1788986994.935,2522.251,-1007.953,-62235.821,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,61.8750,1,1,0x200265E1710,0.457,0.889
250.805,1788986995.051,2522.251,-1007.953,-62338.272,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.0083,1,1,0x200265E1710,0.457,0.889
250.908,1788986995.154,2522.251,-1007.953,-62474.873,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.1083,1,1,0x200265E1710,0.457,0.889
251.011,1788986995.256,2522.251,-1007.953,-62577.324,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.2083,1,1,0x200265E1710,0.457,0.889
251.114,1788986995.360,2522.251,-1007.953,-62679.774,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.3083,1,1,0x200265E1710,0.457,0.889
251.217,1788986995.463,2522.251,-1007.953,-62782.225,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.4083,1,1,0x200265E1710,0.457,0.889
251.320,1788986995.567,2522.251,-1007.953,-62884.676,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.5083,1,1,0x200265E1710,0.457,0.889
251.431,1788986995.676,2522.251,-1007.953,-62987.127,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.6083,1,1,0x200265E1710,0.457,0.889
251.533,1788986995.780,2522.251,-1007.953,-63089.578,0.000,0.000,-1000.000,0.000,22865.723,44465.253,0.000,50000.0,1.0000,3,1.0000,1.0000,62.7083,1,1,0x200265E1710,0.760,0.650
251.655,1788986995.901,2522.251,-1007.953,-63226.180,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,62.8416,1,1,0x200265E1710,0.760,0.650
251.758,1788986996.004,2522.251,-1007.953,-63328.632,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,62.9416,1,1,0x200265E1710,0.760,0.650
251.897,1788986996.143,2522.251,-1007.953,-63465.245,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.0750,1,1,0x200265E1710,0.760,0.650
252.000,1788986996.246,2522.251,-1007.953,-63567.696,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.1750,1,1,0x200265E1710,0.760,0.650
252.104,1788986996.350,2522.251,-1007.953,-63670.147,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.3083,1,1,0x200265E1710,0.760,0.650
252.222,1788986996.467,2522.251,-1007.953,-63806.748,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.4083,1,1,0x200265E1710,0.760,0.650
252.325,1788986996.571,2522.251,-1007.953,-63909.199,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.5083,1,1,0x200265E1710,0.760,0.650
252.446,1788986996.692,2522.251,-1007.953,-64045.800,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.6416,1,1,0x200265E1710,0.760,0.650
252.549,1788986996.795,2522.251,-1007.953,-64148.251,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.7416,1,1,0x200265E1710,0.760,0.650
252.652,1788986996.898,2522.251,-1007.953,-64250.701,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.8416,1,1,0x200265E1710,0.760,0.650
252.772,1788986997.017,2522.251,-1007.953,-64353.152,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,63.9750,1,1,0x200265E1710,0.760,0.650
252.875,1788986997.121,2522.251,-1007.953,-64489.753,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,64.0750,1,1,0x200265E1710,0.760,0.650
252.978,1788986997.222,2522.251,-1007.953,-64592.204,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,64.1750,1,1,0x200265E1710,0.760,0.650
253.096,1788986997.342,2522.251,-1007.953,-64694.655,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,64.2750,1,1,0x200265E1710,0.760,0.650
253.199,1788986997.445,2522.251,-1007.953,-64797.105,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,64.3750,1,1,0x200265E1710,0.760,0.650
253.321,1788986997.566,2522.251,-1007.953,-64933.706,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,64.5083,1,1,0x200265E1710,0.760,0.650
253.424,1788986997.670,2522.251,-1007.953,-65052.938,0.000,0.000,-1000.000,0.000,38011.182,32483.073,0.000,50000.0,1.0000,3,1.0000,1.0000,64.6255,1,1,0x200265E1710,0.760,0.650
253.547,1788986997.793,2522.251,-1007.953,-65174.568,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,64.7521,1,1,0x200265E1710,-0.982,-0.190
253.650,1788986997.896,2522.251,-1007.953,-65279.835,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,64.8516,1,1,0x200265E1710,-0.982,-0.190
253.754,1788986998.000,2522.251,-1007.953,-65382.136,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,64.9577,1,1,0x200265E1710,-0.982,-0.190
253.857,1788986998.103,2522.251,-1007.953,-65486.779,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.0620,1,1,0x200265E1710,-0.982,-0.190
253.960,1788986998.206,2522.251,-1007.953,-65587.331,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.1622,1,1,0x200265E1710,-0.982,-0.190
254.063,1788986998.309,2522.251,-1007.953,-65685.824,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.2619,1,1,0x200265E1710,-0.982,-0.190
254.166,1788986998.413,2522.251,-1007.953,-65793.474,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.3684,1,1,0x200265E1710,-0.982,-0.190
254.271,1788986998.517,2522.251,-1007.953,-65898.655,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.4728,1,1,0x200265E1710,-0.982,-0.190
254.374,1788986998.620,2522.251,-1007.953,-66003.071,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.5784,1,1,0x200265E1710,-0.982,-0.190
254.477,1788986998.723,2522.251,-1007.953,-66109.040,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.6820,1,1,0x200265E1710,-0.982,-0.190
254.580,1788986998.827,2522.251,-1007.953,-66209.419,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.7821,1,1,0x200265E1710,-0.982,-0.190
254.684,1788986998.930,2522.251,-1007.953,-66314.224,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.8865,1,1,0x200265E1710,-0.982,-0.190
254.787,1788986999.034,2522.251,-1007.953,-66417.009,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,65.9892,1,1,0x200265E1710,-0.982,-0.190
254.953,1788986999.200,2522.251,-1007.953,-66587.144,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,66.1544,1,1,0x200265E1710,-0.982,-0.190
255.063,1788986999.308,2522.251,-1007.953,-66694.873,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,66.2659,1,1,0x200265E1710,-0.982,-0.190
255.171,1788986999.416,2522.251,-1007.953,-66803.006,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,66.3737,1,1,0x200265E1710,-0.982,-0.190
255.273,1788986999.520,2522.251,-1007.953,-66905.215,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,66.4713,1,1,0x200265E1710,-0.982,-0.190
255.376,1788986999.622,2522.251,-1007.953,-67008.336,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,66.5786,1,1,0x200265E1710,-0.982,-0.190
255.479,1788986999.726,2522.251,-1007.953,-67114.870,0.000,0.000,-1000.000,0.000,-49084.948,-9521.967,0.000,50000.0,1.0000,3,1.0000,1.0000,66.6844,1,1,0x200265E1710,-0.982,-0.190
255.596,1788986999.842,2522.251,-1007.953,-67228.930,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,66.7992,1,1,0x200265E1710,0.548,-0.836
255.721,1788986999.967,2522.251,-1007.953,-67357.837,0.000,0.000,-1006.824,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,66.9223,1,1,0x200265E1710,0.548,-0.836
255.846,1788987000.091,2522.251,-1007.953,-67482.471,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.0507,1,1,0x200265E1710,0.548,-0.836
255.948,1788987000.193,2522.251,-1007.953,-67584.130,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.1520,1,1,0x200265E1710,0.548,-0.836
256.051,1788987000.297,2522.251,-1007.953,-67685.452,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.2530,1,1,0x200265E1710,0.548,-0.836
256.170,1788987000.415,2522.251,-1007.953,-67804.992,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.3672,1,1,0x200265E1710,0.548,-0.836
256.295,1788987000.541,2522.251,-1007.953,-67907.443,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.4672,1,1,0x200265E1710,0.548,-0.836
256.403,1788987000.649,2522.251,-1007.953,-68044.125,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.6007,1,1,0x200265E1710,0.548,-0.836
256.528,1788987000.774,2522.251,-1007.953,-68146.575,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.7007,1,1,0x200265E1710,0.548,-0.836
256.631,1788987000.877,2522.251,-1007.953,-68249.026,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.8340,1,1,0x200265E1710,0.548,-0.836
256.733,1788987000.979,2522.251,-1007.953,-68385.628,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,67.9340,1,1,0x200265E1710,0.548,-0.836
256.845,1788987001.090,2522.251,-1007.953,-68488.078,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.0340,1,1,0x200265E1710,0.548,-0.836
256.947,1788987001.194,2522.251,-1007.953,-68590.529,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.1340,1,1,0x200265E1710,0.548,-0.836
257.070,1788987001.316,2522.251,-1007.953,-68727.130,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.2673,1,1,0x200265E1710,0.548,-0.836
257.173,1788987001.418,2522.251,-1007.953,-68829.581,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.3673,1,1,0x200265E1710,0.548,-0.836
257.295,1788987001.541,2522.251,-1007.953,-68932.032,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.4673,1,1,0x200265E1710,0.548,-0.836
257.398,1788987001.644,2522.251,-1007.953,-69034.482,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.6006,1,1,0x200265E1710,0.548,-0.836
257.501,1788987001.747,2522.251,-1007.953,-69171.084,0.000,0.000,-1000.000,0.000,27399.452,-41824.275,0.000,50000.0,1.0000,3,1.0000,1.0000,68.7006,1,1,0x200265E1710,0.548,-0.836
257.612,1788987001.857,2522.251,-1007.953,-69273.535,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,68.8006,1,1,0x200265E1710,-0.709,-0.705
257.714,1788987001.959,2522.251,-1007.953,-69375.986,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,68.9006,1,1,0x200265E1710,-0.709,-0.705
257.816,1788987002.061,2522.251,-1007.953,-69478.437,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.0006,1,1,0x200265E1710,-0.709,-0.705
257.927,1788987002.174,2522.251,-1007.953,-69580.888,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.1006,1,1,0x200265E1710,-0.709,-0.705
258.052,1788987002.297,2522.251,-1007.953,-69717.489,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.2340,1,1,0x200265E1710,-0.709,-0.705
258.154,1788987002.399,2522.251,-1007.953,-69819.940,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.3340,1,1,0x200265E1710,-0.709,-0.705
258.278,1788987002.523,2522.251,-1007.953,-69956.541,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.4673,1,1,0x200265E1710,-0.709,-0.705
